ReviewId,ApartmentId
38573,4448
38574,1660
38575,11887
38576,9957
38577,5169
38578,5934
38579,59
38580,953
38581,10899
38582,7164
38583,11554
38584,7366
38585,9020
38586,215
38587,10565
38588,10761
38589,3400
38590,4343
38591,9081
38592,7142
38593,2678
38594,5356
38595,2067
38596,10842
38597,11312
38598,2844
38599,4640
38600,11484
38601,2760
38602,1789
38603,6641
38604,6062
38605,1213
38606,8753
38607,11988
38608,9638
38609,2301
38610,11385
38611,670
38612,3891
38613,11940
38614,11864
38615,8580
38616,9487
38617,10627
38618,8197
38619,5640
38620,5088
38621,10204
38622,1196
38623,1392
38624,2250
38625,4809
38626,11394
38627,11315
38628,11669
38629,1373
38630,1026
38631,7181
38632,9878
38633,8962
38634,841
38635,5522
38636,10556
38637,1249
38638,1450
38639,3519
38640,11290
38641,11329
38642,10959
38643,9068
38644,1452
38645,9350
38646,3598
38647,10653
38648,9031
38649,91
38650,3011
38651,6072
38652,6786
38653,11466
38654,7759
38655,11249
38656,3099
38657,2311
38658,1869
38659,7520
38660,2087
38661,5037
38662,4781
38663,9556
38664,9274
38665,1184
38666,7215
38667,3170
38668,1935
38669,5106
38670,1213
38671,53
38672,10581
38673,2625
38674,9637
38675,10441
38676,10678
38677,5245
38678,4402
38679,5235
38680,2372
38681,5831
38682,4166
38683,6200
38684,7458
38685,1461
38686,3542
38687,11742
38688,2349
38689,9299
38690,6242
38691,735
38692,9766
38693,835
38694,1167
38695,11161
38696,2908
38697,8997
38698,10179
38699,4963
38700,6586
38701,9233
38702,9437
38703,11291
38704,7339
38705,3617
38706,6798
38707,3610
38708,10085
38709,8044
38710,5720
38711,1224
38712,4025
38713,1965
38714,385
38715,11276
38716,1430
38717,3938
38718,9940
38719,11676
38720,5076
38721,8880
38722,9684
38723,6099
38724,8260
38725,6692
38726,4190
38727,2368
38728,9713
38729,4469
38730,1498
38731,7227
38732,7154
38733,9605
38734,573
38735,4498
38736,2864
38737,5925
38738,6207
38739,5794
38740,5135
38741,10424
38742,4724
38743,7457
38744,5722
38745,11472
38746,6440
38747,10136
38748,8911
38749,1653
38750,11964
38751,9743
38752,7908
38753,7076
38754,3960
38755,5696
38756,6101
38757,3220
38758,5196
38759,9357
38760,10028
38761,3539
38762,1095
38763,4493
38764,1771
38765,847
38766,10579
38767,6049
38768,280
38769,10449
38770,9195
38771,10085
38772,2086
38773,9412
38774,3481
38775,5922
38776,9340
38777,10644
38778,8816
38779,2977
38780,356
38781,913
38782,2211
38783,7706
38784,11282
38785,8050
38786,9953
38787,4394
38788,11182
38789,10070
38790,3022
38791,9891
38792,8193
38793,5125
38794,8351
38795,8541
38796,6584
38797,4246
38798,8849
38799,8650
38800,4216
38801,6218
38802,10630
38803,8744
38804,1950
38805,11285
38806,10301
38807,15
38808,785
38809,7709
38810,11085
38811,2186
38812,8775
38813,8954
38814,766
38815,4066
38816,5009
38817,11806
38818,10947
38819,2294
38820,11427
38821,6702
38822,7832
38823,7847
38824,1604
38825,4590
38826,9429
38827,6704
38828,5614
38829,11835
38830,6316
38831,11251
38832,10115
38833,370
38834,3845
38835,3789
38836,10828
38837,11886
38838,754
38839,11628
38840,11503
38841,8495
38842,4465
38843,8855
38844,9837
38845,9749
38846,6751
38847,11787
38848,20
38849,3083
38850,6131
38851,3975
38852,6184
38853,9729
38854,2942
38855,3037
38856,3945
38857,242
38858,10109
38859,7113
38860,2721
38861,5253
38862,6328
38863,8637
38864,652
38865,5902
38866,8475
38867,9307
38868,2564
38869,7284
38870,1230
38871,11740
38872,10121
38873,1678
38874,2098
38875,11757
38876,3337
38877,9702
38878,5947
38879,7801
38880,5905
38881,5407
38882,5573
38883,11777
38884,2736
38885,5619
38886,3860
38887,1545
38888,10884
38889,2901
38890,1132
38891,1676
38892,2212
38893,8566
38894,2505
38895,4303
38896,9769
38897,419
38898,1372
38899,9267
38900,506
38901,2091
38902,4387
38903,324
38904,3475
38905,9309
38906,9444
38907,4718
38908,6096
38909,11888
38910,10630
38911,11408
38912,9083
38913,11293
38914,2475
38915,9993
38916,10928
38917,2919
38918,142
38919,3598
38920,10410
38921,731
38922,8341
38923,9661
38924,844
38925,3378
38926,9619
38927,10412
38928,10638
38929,7827
38930,3485
38931,11899
38932,5345
38933,3285
38934,2214
38935,10920
38936,3777
38937,227
38938,1210
38939,6689
38940,6230
38941,7960
38942,9715
38943,4083
38944,6183
38945,5129
38946,10780
38947,6849
38948,11740
38949,1250
38950,9279
38951,7249
38952,3405
38953,200
38954,5805
38955,8641
38956,4813
38957,9214
38958,10506
38959,8215
38960,3597
38961,5987
38962,7697
38963,11221
38964,8526
38965,9593
38966,8396
38967,10411
38968,11399
38969,2497
38970,648
38971,4551
38972,7791
38973,10817
38974,10072
38975,10663
38976,10887
38977,6567
38978,4169
38979,4239
38980,4455
38981,6759
38982,10941
38983,4758
38984,35
38985,9248
38986,9735
38987,4987
38988,6266
38989,10653
38990,5889
38991,6037
38992,27
38993,6008
38994,3341
38995,648
38996,3157
38997,11769
38998,6983
38999,10419
39000,9913
39001,6396
39002,6563
39003,3462
39004,1134
39005,7184
39006,1192
39007,8880
39008,9041
39009,11771
39010,4424
39011,2647
39012,8358
39013,1403
39014,4891
39015,2561
39016,1311
39017,3047
39018,8919
39019,207
39020,11272
39021,6676
39022,6350
39023,11114
39024,2189
39025,9012
39026,11428
39027,10581
39028,1417
39029,10329
39030,11084
39031,6466
39032,748
39033,5720
39034,3614
39035,2400
39036,2471
39037,10952
39038,10678
39039,4850
39040,8631
39041,6697
39042,1292
39043,6523
39044,10316
39045,6337
39046,1836
39047,1462
39048,4469
39049,9505
39050,6418
39051,4706
39052,2954
39053,11943
39054,6148
39055,11482
39056,758
39057,9277
39058,9387
39059,6082
39060,10303
39061,10654
39062,10798
39063,4541
39064,1043
39065,8921
39066,10925
39067,4188
39068,2576
39069,11726
39070,152
39071,4689
39072,623
39073,8469
39074,9002
39075,4161
39076,9486
39077,1726
39078,11621
39079,11352
39080,6586
39081,9363
39082,5067
39083,7031
39084,4438
39085,633
39086,7894
39087,3720
39088,458
39089,9653
39090,277
39091,2642
39092,106
39093,10476
39094,5763
39095,7080
39096,8417
39097,99
39098,7525
39099,10363
39100,11835
39101,485
39102,6208
39103,8432
39104,2668
39105,9731
39106,1237
39107,7660
39108,6848
39109,2069
39110,4923
39111,748
39112,5536
39113,7903
39114,6839
39115,11730
39116,4958
39117,6575
39118,6137
39119,25
39120,7965
39121,11010
39122,7510
39123,3913
39124,5567
39125,390
39126,1054
39127,6566
39128,1644
39129,9594
39130,5850
39131,4995
39132,2461
39133,1618
39134,3204
39135,10900
39136,3074
39137,503
39138,7458
39139,7745
39140,438
39141,1355
39142,2528
39143,2262
39144,605
39145,11274
39146,6473
39147,567
39148,8022
39149,8876
39150,4866
39151,2097
39152,7331
39153,1959
39154,10755
39155,2956
39156,11186
39157,4401
39158,4402
39159,7388
39160,6696
39161,3490
39162,3486
39163,3127
39164,3177
39165,8088
39166,8982
39167,10049
39168,8486
39169,2421
39170,4388
39171,323
39172,4835
39173,11267
39174,5769
39175,9594
39176,4548
39177,9240
39178,8853
39179,6475
39180,5203
39181,1012
39182,259
39183,7636
39184,9201
39185,8007
39186,10991
39187,10142
39188,3799
39189,3600
39190,7605
39191,6607
39192,2823
39193,5888
39194,8520
39195,8731
39196,1044
39197,11548
39198,299
39199,11323
39200,8394
39201,8609
39202,4143
39203,1654
39204,5404
39205,4162
39206,9002
39207,4347
39208,4136
39209,9710
39210,5360
39211,6033
39212,10569
39213,9901
39214,6897
39215,4837
39216,3193
39217,4776
39218,8527
39219,8003
39220,4129
39221,5768
39222,8409
39223,5088
39224,3070
39225,11510
39226,3465
39227,10484
39228,4594
39229,7234
39230,8727
39231,4901
39232,4196
39233,10751
39234,8120
39235,1150
39236,10900
39237,972
39238,5367
39239,3422
39240,4160
39241,2062
39242,11021
39243,6925
39244,8748
39245,10072
39246,9344
39247,11850
39248,5617
39249,1805
39250,10262
39251,11423
39252,2661
39253,9052
39254,3188
39255,1558
39256,1986
39257,2249
39258,8919
39259,6341
39260,8342
39261,6637
39262,142
39263,6724
39264,2375
39265,5204
39266,5042
39267,10432
39268,1664
39269,3524
39270,4707
39271,9640
39272,10717
39273,11421
39274,11233
39275,1572
39276,1743
39277,8060
39278,580
39279,11045
39280,812
39281,4537
39282,3928
39283,2551
39284,4022
39285,8145
39286,5976
39287,2547
39288,9190
39289,3230
39290,10981
39291,9458
39292,1077
39293,4129
39294,10916
39295,5340
39296,3399
39297,8322
39298,11602
39299,4478
39300,3348
39301,6158
39302,9476
39303,4474
39304,11508
39305,10432
39306,5631
39307,11257
39308,455
39309,7066
39310,880
39311,7323
39312,1118
39313,10322
39314,10282
39315,6350
39316,11689
39317,11018
39318,7578
39319,6429
39320,11902
39321,8087
39322,3560
39323,7040
39324,8227
39325,11011
39326,5580
39327,7121
39328,11928
39329,10574
39330,1963
39331,5279
39332,6468
39333,1743
39334,2797
39335,731
39336,5178
39337,3161
39338,9531
39339,1744
39340,231
39341,7385
39342,7546
39343,8399
39344,10715
39345,3643
39346,8735
39347,9096
39348,2610
39349,1100
39350,5518
39351,534
39352,734
39353,9434
39354,10579
39355,10289
39356,7891
39357,6103
39358,2140
39359,7783
39360,8494
39361,6237
39362,1265
39363,10276
39364,10787
39365,6283
39366,49
39367,7085
39368,1185
39369,4973
39370,8170
39371,4077
39372,7716
39373,731
39374,9781
39375,9831
39376,4312
39377,1240
39378,9771
39379,938
39380,8388
39381,8826
39382,7240
39383,6818
39384,7034
39385,8649
39386,9883
39387,11051
39388,1658
39389,3520
39390,5671
39391,6849
39392,1790
39393,11633
39394,6585
39395,1555
39396,229
39397,2053
39398,6725
39399,2805
39400,11199
39401,1473
39402,2976
39403,9109
39404,11858
39405,8452
39406,8884
39407,8261
39408,9479
39409,7181
39410,4324
39411,7863
39412,9556
39413,8281
39414,2844
39415,7559
39416,199
39417,3433
39418,5747
39419,2034
39420,7083
39421,9827
39422,3808
39423,7716
39424,5370
39425,4367
39426,11542
39427,6991
39428,8384
39429,258
39430,3806
39431,3287
39432,9959
39433,7063
39434,7119
39435,2987
39436,196
39437,6713
39438,4429
39439,6702
39440,190
39441,8989
39442,8059
39443,7731
39444,5590
39445,5452
39446,3902
39447,1479
39448,11127
39449,6239
39450,10159
39451,776
39452,1660
39453,6243
39454,9116
39455,8788
39456,1432
39457,3580
39458,4125
39459,28
39460,4422
39461,7045
39462,6702
39463,7991
39464,7661
39465,8341
39466,1453
39467,9299
39468,496
39469,2493
39470,9394
39471,2854
39472,6928
39473,3022
39474,9798
39475,2306
39476,4958
39477,280
39478,289
39479,3783
39480,8704
39481,206
39482,11396
39483,8019
39484,3743
39485,10821
39486,10160
39487,9141
39488,6891
39489,3770
39490,6753
39491,7071
39492,2316
39493,691
39494,8426
39495,10265
39496,8166
39497,4989
39498,11246
39499,8177
39500,9543
39501,9621
39502,11512
39503,2993
39504,6609
39505,547
39506,2488
39507,11817
39508,3135
39509,9729
39510,379
39511,7211
39512,2773
39513,6105
39514,4549
39515,2294
39516,9320
39517,7564
39518,4046
39519,3146
39520,7591
39521,9775
39522,5910
39523,6554
39524,709
39525,6959
39526,7270
39527,11680
39528,5668
39529,7861
39530,8837
39531,1482
39532,10816
39533,9381
39534,5587
39535,7954
39536,10709
39537,4128
39538,10790
39539,6347
39540,9133
39541,11946
39542,190
39543,4535
39544,8490
39545,1734
39546,5479
39547,2678
39548,4684
39549,7741
39550,10379
39551,11512
39552,5408
39553,11421
39554,8017
39555,11284
39556,5958
39557,4222
39558,3062
39559,4369
39560,1661
39561,4672
39562,7334
39563,7873
39564,10253
39565,11280
39566,1655
39567,686
39568,3088
39569,9897
39570,1795
39571,812
39572,1406
39573,8279
39574,9088
39575,10894
39576,7411
39577,4887
39578,11997
39579,10709
39580,4351
39581,9563
39582,9275
39583,9155
39584,8299
39585,10986
39586,8517
39587,2798
39588,3011
39589,8643
39590,6638
39591,1648
39592,8132
39593,65
39594,6694
39595,9147
39596,3138
39597,4154
39598,5656
39599,1193
39600,3318
39601,9410
39602,6947
39603,5937
39604,3908
39605,365
39606,6899
39607,4630
39608,10309
39609,4210
39610,8827
39611,9529
39612,8885
39613,9227
39614,5490
39615,9135
39616,10426
39617,216
39618,4967
39619,1006
39620,8751
39621,4291
39622,5890
39623,3456
39624,4333
39625,702
39626,11896
39627,6810
39628,8853
39629,10248
39630,9130
39631,3751
39632,5468
39633,11055
39634,5691
39635,6941
39636,6835
39637,8496
39638,5228
39639,7025
39640,10482
39641,7738
39642,10518
39643,9830
39644,10209
39645,4912
39646,5667
39647,2496
39648,11939
39649,6029
39650,4874
39651,8087
39652,4351
39653,4609
39654,4325
39655,10791
39656,7564
39657,2714
39658,7984
39659,9092
39660,1080
39661,702
39662,5057
39663,6571
39664,5333
39665,5620
39666,8318
39667,2228
39668,9985
39669,5411
39670,3839
39671,1124
39672,1744
39673,10962
39674,7297
39675,9374
39676,2936
39677,5551
39678,292
39679,11449
39680,6585
39681,363
39682,6242
39683,5773
39684,6919
39685,4354
39686,4205
39687,7783
39688,2581
39689,8536
39690,10019
39691,1500
39692,1888
39693,11071
39694,9552
39695,4218
39696,181
39697,9654
39698,11009
39699,250
39700,3264
39701,2891
39702,2880
39703,1106
39704,5842
39705,9888
39706,11697
39707,10279
39708,6125
39709,6795
39710,3112
39711,9407
39712,6160
39713,7544
39714,9220
39715,7604
39716,9562
39717,6762
39718,1836
39719,6885
39720,11836
39721,8350
39722,8837
39723,9799
39724,7744
39725,3888
39726,301
39727,3640
39728,2128
39729,5335
39730,5015
39731,2964
39732,996
39733,843
39734,7235
39735,4864
39736,10668
39737,8423
39738,2841
39739,10564
39740,6710
39741,7401
39742,674
39743,246
39744,10556
39745,7671
39746,3268
39747,5745
39748,1453
39749,10716
39750,504
39751,3109
39752,6358
39753,5007
39754,3721
39755,1480
39756,685
39757,8212
39758,9066
39759,3657
39760,2842
39761,6140
39762,10868
39763,8517
39764,11619
39765,8360
39766,2012
39767,5715
39768,11794
39769,6891
39770,9966
39771,5466
39772,10756
39773,7629
39774,4168
39775,2882
39776,2641
39777,1163
39778,2388
39779,9479
39780,10900
39781,92
39782,963
39783,11498
39784,150
39785,2863
39786,3235
39787,9187
39788,4251
39789,6928
39790,6365
39791,6193
39792,11880
39793,5961
39794,4013
39795,10065
39796,814
39797,11621
39798,3455
39799,5901
39800,2552
39801,10288
39802,11362
39803,11019
39804,2638
39805,10298
39806,2540
39807,1670
39808,9444
39809,10522
39810,2570
39811,4379
39812,418
39813,5327
39814,4994
39815,4122
39816,5712
39817,3394
39818,3559
39819,10748
39820,7869
39821,11015
39822,3032
39823,5427
39824,8588
39825,9186
39826,5942
39827,4285
39828,7452
39829,7
39830,10047
39831,3474
39832,6035
39833,7770
39834,4332
39835,1757
39836,742
39837,2452
39838,4515
39839,5768
39840,4647
39841,6055
39842,9882
39843,2095
39844,2924
39845,5881
39846,41
39847,4055
39848,4024
39849,1068
39850,9802
39851,6807
39852,11880
39853,7934
39854,3952
39855,10804
39856,5052
39857,11308
39858,6753
39859,7307
39860,607
39861,10001
39862,6098
39863,6376
39864,8341
39865,4013
39866,2077
39867,1267
39868,10497
39869,2496
39870,5185
39871,4074
39872,912
39873,8470
39874,10903
39875,9417
39876,10405
39877,4445
39878,4908
39879,3366
39880,5762
39881,10705
39882,9408
39883,9657
39884,9488
39885,1336
39886,8921
39887,7736
39888,9547
39889,5417
39890,8740
39891,7298
39892,9388
39893,3528
39894,7050
39895,7889
39896,6452
39897,1676
39898,9963
39899,4978
39900,11826
39901,2178
39902,8666
39903,3377
39904,8210
39905,5322
39906,6037
39907,4653
39908,11235
39909,3103
39910,10783
39911,2442
39912,7682
39913,10741
39914,10075
39915,4134
39916,5352
39917,58
39918,11783
39919,867
39920,5037
39921,8062
39922,3411
39923,11267
39924,4087
39925,559
39926,1629
39927,2354
39928,3587
39929,9981
39930,8842
39931,6045
39932,11918
39933,10045
39934,6050
39935,10432
39936,9409
39937,10793
39938,8809
39939,3389
39940,7255
39941,1956
39942,10134
39943,8489
39944,1069
39945,1628
39946,9650
39947,11008
39948,8165
39949,11272
39950,7886
39951,11257
39952,10646
39953,3344
39954,2817
39955,308
39956,4595
39957,11211
39958,10173
39959,8143
39960,598
39961,2979
39962,4557
39963,9464
39964,2889
39965,2806
39966,2701
39967,3005
39968,11153
39969,10966
39970,10630
39971,8415
39972,7640
39973,272
39974,11652
39975,8549
39976,10165
39977,3434
39978,5814
39979,10925
39980,1978
39981,8677
39982,3330
39983,7901
39984,11354
39985,4129
39986,3266
39987,6935
39988,11093
39989,6464
39990,639
39991,10187
39992,6497
39993,1346
39994,1928
39995,7399
39996,6647
39997,752
39998,9679
39999,10378
40000,11415
40001,2677
40002,5440
40003,2774
40004,7448
40005,8102
40006,5055
40007,10051
40008,2672
40009,2691
40010,5533
40011,464
40012,7997
40013,1205
40014,6423
40015,9172
40016,5614
40017,7159
40018,171
40019,3443
40020,6000
40021,9905
40022,7255
40023,11404
40024,9017
40025,9631
40026,5744
40027,623
40028,299
40029,4848
40030,11804
40031,3532
40032,10213
40033,2570
40034,9100
40035,6982
40036,2252
40037,10315
40038,6522
40039,8935
40040,6705
40041,4331
40042,8987
40043,2285
40044,5120
40045,1949
40046,8928
40047,354
40048,10116
40049,1396
40050,11503
40051,5897
40052,6906
40053,5378
40054,10489
40055,8276
40056,11600
40057,2908
40058,7288
40059,5523
40060,2169
40061,7769
40062,1479
40063,3143
40064,6897
40065,7481
40066,4190
40067,10676
40068,9000
40069,386
40070,1064
40071,11892
40072,8748
40073,9926
40074,1026
40075,937
40076,4823
40077,5121
40078,9523
40079,10506
40080,10610
40081,7550
40082,5923
40083,6079
40084,7941
40085,9080
40086,4857
40087,7560
40088,8188
40089,7486
40090,10228
40091,279
40092,2711
40093,368
40094,5766
40095,10654
40096,2830
40097,7974
40098,9448
40099,4771
40100,2239
40101,6128
40102,7870
40103,11600
40104,6902
40105,6776
40106,73
40107,4262
40108,4919
40109,5828
40110,3746
40111,1202
40112,1163
40113,2135
40114,7161
40115,7896
40116,1061
40117,5207
40118,11563
40119,3148
40120,9616
40121,6537
40122,7449
40123,9439
40124,5559
40125,3384
40126,2379
40127,10710
40128,8624
40129,11797
40130,3680
40131,8759
40132,6566
40133,3769
40134,4464
40135,4413
40136,1473
40137,9669
40138,10401
40139,5419
40140,3060
40141,2826
40142,4163
40143,700
40144,9347
40145,11429
40146,9896
40147,11736
40148,1903
40149,2626
40150,2626
40151,4643
40152,11328
40153,8609
40154,6427
40155,1648
40156,11950
40157,10230
40158,11051
40159,1715
40160,2443
40161,1546
40162,2522
40163,5460
40164,2448
40165,1151
40166,7731
40167,5536
40168,9571
40169,11121
40170,5408
40171,9433
40172,10178
40173,9144
40174,1960
40175,4109
40176,2350
40177,298
40178,8354
40179,8004
40180,11191
40181,10878
40182,7028
40183,2803
40184,9888
40185,3530
40186,6604
40187,4493
40188,6575
40189,4077
40190,10650
40191,345
40192,2612
40193,10601
40194,7689
40195,1855
40196,978
40197,11753
40198,3865
40199,2876
40200,5743
40201,7937
40202,7322
40203,10134
40204,11796
40205,10034
40206,8518
40207,8169
40208,7361
40209,11756
40210,6171
40211,1535
40212,8945
40213,5550
40214,11507
40215,9982
40216,10212
40217,8489
40218,2371
40219,9211
40220,5039
40221,5314
40222,9773
40223,6764
40224,9757
40225,2327
40226,2145
40227,1595
40228,7520
40229,8281
40230,11543
40231,2615
40232,4504
40233,4023
40234,3426
40235,6565
40236,7615
40237,795
40238,11953
40239,3667
40240,8046
40241,6798
40242,7687
40243,13
40244,10960
40245,7798
40246,4917
40247,3913
40248,8545
40249,448
40250,10033
40251,10620
40252,10274
40253,249
40254,1334
40255,10511
40256,1500
40257,8726
40258,3383
40259,2669
40260,6766
40261,1811
40262,4960
40263,1459
40264,9973
40265,9400
40266,9548
40267,4010
40268,6038
40269,5816
40270,4093
40271,9297
40272,3787
40273,499
40274,1787
40275,6450
40276,6664
40277,6780
40278,11340
40279,2263
40280,2506
40281,11444
40282,9932
40283,3862
40284,4443
40285,9941
40286,11337
40287,6504
40288,11268
40289,1419
40290,11582
40291,5559
40292,7151
40293,6972
40294,5386
40295,2261
40296,439
40297,2761
40298,6764
40299,11433
40300,622
40301,300
40302,4670
40303,677
40304,1707
40305,9217
40306,9419
40307,19
40308,3727
40309,8929
40310,2061
40311,8398
40312,2642
40313,1162
40314,10311
40315,8364
40316,4047
40317,5338
40318,9052
40319,6873
40320,9768
40321,538
40322,5995
40323,10207
40324,7511
40325,2776
40326,10344
40327,4321
40328,6291
40329,7756
40330,9848
40331,6599
40332,1339
40333,4156
40334,1352
40335,1524
40336,5218
40337,5339
40338,6473
40339,6355
40340,3095
40341,1100
40342,10188
40343,1104
40344,9295
40345,3556
40346,5143
40347,11907
40348,9682
40349,5613
40350,4898
40351,9286
40352,2943
40353,8071
40354,7377
40355,10056
40356,2972
40357,4682
40358,6957
40359,4219
40360,8638
40361,5062
40362,10689
40363,6311
40364,8945
40365,5515
40366,6286
40367,97
40368,5252
40369,5029
40370,5644
40371,10806
40372,309
40373,7358
40374,7645
40375,3042
40376,1909
40377,647
40378,11375
40379,2622
40380,6999
40381,3730
40382,11151
40383,3093
40384,2458
40385,1943
40386,5476
40387,1367
40388,6960
40389,310
40390,1871
40391,646
40392,810
40393,3004
40394,6525
40395,1614
40396,9571
40397,10526
40398,2726
40399,10866
40400,4358
40401,11394
40402,11877
40403,9505
40404,6556
40405,8830
40406,7060
40407,8936
40408,3062
40409,7896
40410,4004
40411,5441
40412,2451
40413,2508
40414,11062
40415,72
40416,8686
40417,5132
40418,11513
40419,11150
40420,3048
40421,9793
40422,2976
40423,3399
40424,5037
40425,3600
40426,10079
40427,1662
40428,5958
40429,4664
40430,34
40431,1673
40432,10298
40433,1720
40434,6922
40435,11735
40436,4225
40437,5902
40438,9669
40439,6597
40440,1063
40441,10617
40442,4681
40443,2832
40444,6810
40445,7456
40446,5389
40447,7364
40448,1392
40449,235
40450,3587
40451,10483
40452,791
40453,9071
40454,8886
40455,11074
40456,11642
40457,11048
40458,508
40459,8541
40460,77
40461,5022
40462,664
40463,2123
40464,10646
40465,3754
40466,10415
40467,1884
40468,7608
40469,4530
40470,9764
40471,3454
40472,2333
40473,4336
40474,3922
40475,1167
40476,2303
40477,11153
40478,6982
40479,2061
40480,435
40481,2713
40482,6615
40483,330
40484,5522
40485,2883
40486,6691
40487,9883
40488,4357
40489,1990
40490,615
40491,3695
40492,9933
40493,2228
40494,2458
40495,3004
40496,877
40497,7836
40498,2055
40499,3412
40500,6580
40501,11151
40502,3973
40503,8984
40504,6923
40505,1247
40506,1556
40507,8195
40508,3991
40509,7812
40510,6550
40511,4679
40512,1131
40513,3224
40514,4840
40515,7797
40516,10253
40517,6594
40518,1820
40519,9269
40520,2755
40521,3504
40522,9108
40523,8246
40524,3866
40525,765
40526,8925
40527,1279
40528,10387
40529,4786
40530,4678
40531,11684
40532,4138
40533,2153
40534,5563
40535,4628
40536,3364
40537,1900
40538,3586
40539,1551
40540,6997
40541,11036
40542,6481
40543,7477
40544,6444
40545,10062
40546,1930
40547,4666
40548,10235
40549,10767
40550,11701
40551,10774
40552,3718
40553,10056
40554,2648
40555,11288
40556,327
40557,797
40558,6005
40559,6234
40560,9436
40561,4688
40562,5120
40563,3407
40564,11726
40565,8195
40566,4636
40567,9753
40568,7711
40569,2170
40570,3889
40571,7096
40572,2575
40573,3646
40574,11019
40575,4125
40576,3722
40577,7261
40578,9650
40579,8476
40580,113
40581,687
40582,2594
40583,288
40584,7460
40585,7476
40586,7175
40587,7704
40588,10345
40589,7097
40590,4694
40591,11183
40592,4956
40593,1786
40594,9514
40595,5177
40596,2547
40597,3681
40598,6394
40599,2378
40600,845
40601,1804
40602,3156
40603,4161
40604,5654
40605,813
40606,3320
40607,6913
40608,3673
40609,459
40610,3763
40611,1056
40612,10307
40613,2405
40614,9399
40615,9431
40616,2576
40617,7063
40618,8211
40619,1722
40620,5684
40621,10197
40622,756
40623,5763
40624,11624
40625,2868
40626,10840
40627,391
40628,4782
40629,10600
40630,4010
40631,11818
40632,5635
40633,2024
40634,5247
40635,2382
40636,545
40637,7502
40638,10508
40639,5446
40640,9774
40641,4538
40642,514
40643,4904
40644,2820
40645,6198
40646,6631
40647,5505
40648,5278
40649,3188
40650,7026
40651,9539
40652,4635
40653,11924
40654,2403
40655,7066
40656,754
40657,1410
40658,5853
40659,2204
40660,10195
40661,5404
40662,2401
40663,3998
40664,6582
40665,2225
40666,1735
40667,11107
40668,9282
40669,8740
40670,10555
40671,751
40672,5084
40673,8912
40674,3986
40675,11258
40676,9929
40677,1958
40678,7912
40679,6913
40680,1570
40681,2801
40682,10712
40683,4726
40684,1044
40685,9755
40686,9655
40687,10999
40688,3632
40689,6024
40690,9677
40691,3676
40692,6069
40693,3904
40694,2353
40695,8554
40696,3672
40697,10090
40698,4447
40699,6020
40700,8238
40701,5620
40702,10809
40703,2754
40704,11382
40705,5647
40706,2040
40707,9529
40708,4166
40709,9175
40710,4141
40711,3866
40712,8176
40713,3825
40714,8600
40715,8471
40716,1424
40717,11789
40718,3075
40719,5215
40720,3125
40721,554
40722,8957
40723,4683
40724,7817
40725,11321
40726,1679
40727,5425
40728,5439
40729,4569
40730,5148
40731,3990
40732,10457
40733,3297
40734,7161
40735,9281
40736,8306
40737,6525
40738,2887
40739,9258
40740,8014
40741,3920
40742,7369
40743,9265
40744,1820
40745,6648
40746,5766
40747,11787
40748,1318
40749,11950
40750,4541
40751,4598
40752,9749
40753,4364
40754,10432
40755,4238
40756,8099
40757,2122
40758,11791
40759,5593
40760,6206
40761,7553
40762,11441
40763,11260
40764,118
40765,7664
40766,4049
40767,5265
40768,676
40769,3997
40770,10131
40771,6736
40772,4790
40773,9459
40774,5361
40775,8041
40776,795
40777,10505
40778,8631
40779,5844
40780,7272
40781,8516
40782,215
40783,1152
40784,3652
40785,9555
40786,5130
40787,8872
40788,9206
40789,11000
40790,932
40791,8132
40792,4201
40793,11366
40794,6643
40795,11035
40796,7322
40797,8965
40798,10387
40799,5589
40800,3710
40801,4722
40802,3504
40803,9423
40804,10866
40805,9412
40806,666
40807,3848
40808,768
40809,10122
40810,3422
40811,5912
40812,1226
40813,6512
40814,10023
40815,8449
40816,8823
40817,3201
40818,2224
40819,6077
40820,183
40821,8710
40822,4964
40823,11639
40824,3861
40825,3660
40826,8820
40827,3701
40828,10296
40829,899
40830,4565
40831,11187
40832,6677
40833,5250
40834,1012
40835,107
40836,5557
40837,3720
40838,5558
40839,10448
40840,8159
40841,11486
40842,8144
40843,9435
40844,8770
40845,633
40846,8383
40847,9180
40848,1792
40849,7707
40850,2149
40851,50
40852,1690
40853,10457
40854,8802
40855,6805
40856,3572
40857,4119
40858,9675
40859,3152
40860,4389
40861,8206
40862,3497
40863,5261
40864,894
40865,7088
40866,7472
40867,6153
40868,10356
40869,5379
40870,3258
40871,8806
40872,8588
40873,10825
40874,10816
40875,10175
40876,2146
40877,6593
40878,1332
40879,9622
40880,7989
40881,8869
40882,5150
40883,3657
40884,8658
40885,6900
40886,10225
40887,10308
40888,1500
40889,6218
40890,9417
40891,11984
40892,4373
40893,5740
40894,4740
40895,10280
40896,11212
40897,8864
40898,9178
40899,5420
40900,2883
40901,9880
40902,6202
40903,4878
40904,7835
40905,4367
40906,3810
40907,6858
40908,3134
40909,9484
40910,2906
40911,8147
40912,10345
40913,5124
40914,7086
40915,6953
40916,692
40917,4540
40918,8231
40919,2182
40920,8032
40921,4555
40922,5604
40923,1143
40924,8475
40925,3774
40926,11834
40927,4040
40928,8339
40929,118
40930,10949
40931,6456
40932,2773
40933,6700
40934,458
40935,6156
