UserId,Rate
18133,3.5
18134,3.7
18135,3.8
18136,0
18137,0
18138,0
18139,0
18140,0
18141,2.4
18142,4.3
18143,4
18144,4
18145,4
18146,4
18147,3.1
18148,3.1
18149,3.2
18150,3
18151,2.7
18152,3.1
18153,3.4
18154,3.4
18155,3.3
18156,3
18157,3.3
18158,2.6
18159,3.4
18160,3.2
18161,3.6
18162,3.9
18163,2.2
18164,4
18165,3.3
18166,3
18167,3.2
18168,3
18169,2.7
18170,3
18171,3
18172,3.2
18173,3.6
18174,3.3
18175,3.9
18176,3.8
18177,3.9
18178,3.4
18179,3.7
18180,3.3
18181,3.5
18182,3.7
18183,3.5
18184,3.8
18185,3.1
18186,2.7
18187,2.8
18188,3.1
18189,3.3
18190,2.7
18191,2.9
18192,3.1
18193,3.1
18194,3.3
18195,3
18196,3.3
18197,2.9
18198,0
18199,0
18200,0
18201,0
18202,0
18203,0
18204,0
18205,0
18206,0
18207,0
18208,0
18209,0
18210,0
18211,0
18212,0
18213,0
18214,0
18215,0
18216,0
18217,0
18218,0
18219,0
18220,0
18221,0
18222,3.1
18223,3.5
18224,3.7
18225,0
18226,0
18227,2.9
18228,2.8
18229,3.1
18230,3.2
18231,2.9
18232,3.4
18233,3
18234,3.3
18235,3.2
18236,3.2
18237,3.3
18238,2.7
18239,2.5
18240,3.2
18241,3.9
18242,3.8
18243,3.6
18244,3.7
18245,3.6
18246,3.5
18247,3.6
18248,0
18249,0
18250,0
18251,2.4
18252,3.8
18253,4
18254,2.9
18255,2.8
18256,2.9
18257,2.7
18258,2.8
18259,2.9
18260,0
18261,2.9
18262,3.3
18263,3.4
18264,3.2
18265,3
18266,3.1
18267,2.7
18268,2.9
18269,3.1
18270,3.5
18271,3.6
18272,3.6
18273,3.6
18274,3.7
18275,0
18276,2.4
18277,2.2
18278,3.2
18279,4.6
18280,3.9
18281,4.7
18282,4.1
18283,4.2
18284,4.1
18285,4.4
18286,4.4
18287,4.1
18288,4
18289,4.9
18290,3.6
18291,3.6
18292,4.1
18293,4.2
18294,4.1
18295,4.1
18296,4.3
18297,4
18298,4.3
18299,4.3
18300,4.3
18301,4.9
18302,4.7
18303,3.8
18304,4.6
18305,4
18306,4.3
18307,4.9
18308,4.8
18309,4.2
18310,4.2
18311,4.4
18312,4.1
18313,4.1
18314,4.2
18315,4.7
18316,3.9
18317,4.1
18318,3.7
18319,4.1
18320,4.1
18321,4.1
18322,3.9
18323,4.2
18324,4
18325,3.8
18326,4
18327,3.8
18328,4.3
18329,3.1
18330,3.9
18331,3.8
18332,3.9
18333,4
18334,4.3
18335,4.1
18336,4.3
18337,4
18338,4.7
18339,3.9
18340,4
18341,4.4
18342,4.4
18343,4
18344,4.3
18345,3.9
18346,4.2
18347,4
18348,4.5
18349,4.3
18350,4.9
18351,4.2
18352,4.1
18353,4.3
18354,4.3
18355,2.6
18356,3.9
18357,3.7
18358,3.3
18359,3.3
18360,3.9
18361,4
18362,4
18363,3.5
18364,3.6
18365,3.9
18366,4.1
18367,4.1
18368,3.9
18369,3.9
18370,3.8
18371,4.3
18372,3.4
18373,3.6
18374,4.1
18375,3.9
18376,3.7
18377,4
18378,4.6
18379,3.8
18380,4.4
18381,4.2
18382,4.2
18383,4.5
18384,3.7
18385,4
18386,3.7
18387,3.7
18388,4
18389,4.4
18390,4
18391,4.2
18392,4.3
18393,4.2
18394,3.5
18395,4.3
18396,4.3
18397,3.6
18398,4.6
18399,4.2
18400,4.8
18401,3.9
18402,4.4
18403,4.2
18404,4.4
18405,4
18406,4.2
18407,4.6
18408,3.9
18409,4.9
18410,3.5
18411,4.2
18412,4.3
18413,4.4
18414,4.9
18415,3.6
18416,4.1
18417,4
18418,4.9
18419,4.5
18420,4.6
18421,3.5
18422,3.9
18423,3.7
18424,3.9
18425,4.3
18426,4.2
18427,4.1
18428,4.1
18429,4.3
18430,4.3
18431,4
18432,4.4
18433,4.1
18434,4.2
18435,4.2
18436,4.7
18437,4.2
18438,4
18439,3.6
18440,3.5
18441,4.1
18442,3.9
18443,4.2
18444,3.7
18445,3.9
18446,4.1
18447,4.3
18448,3.6
18449,3.8
18450,4.4
18451,4.2
18452,4.4
18453,3.5
18454,3.9
18455,4.2
18456,4.6
18457,3.8
18458,3.9
18459,3.6
18460,3.9
18461,3.8
18462,3.7
18463,3.5
18464,3.7
18465,3.8
18466,3.6
18467,4.2
18468,3.5
18469,3.6
18470,3.9
18471,3.5
18472,3.7
18473,3.7
18474,4.1
18475,3.7
18476,3.8
18477,3.9
18478,3.7
18479,4.3
18480,4
18481,4
18482,3.4
18483,4.7
18484,4.2
18485,4.1
18486,3.8
18487,3.8
18488,3.9
18489,4.3
18490,4.2
18491,3.9
18492,4.5
18493,4.6
18494,3.9
18495,4.9
18496,3.8
18497,4
18498,4.1
18499,3.6
18500,3.4
18501,3.7
18502,3.9
18503,4.2
18504,3.7
18505,3.5
18506,3.7
18507,3.8
18508,3.5
18509,4
18510,4
18511,3.5
18512,3.7
18513,3.3
18514,3.6
18515,3.6
18516,3.8
18517,3.7
18518,3.6
18519,3.7
18520,3.3
18521,3.8
18522,3.9
18523,4
18524,4.3
18525,3.7
18526,4
18527,4.2
18528,4.3
18529,3.9
18530,3.9
18531,4
18532,4.4
18533,4.5
18534,4
18535,4.2
18536,4.9
18537,2.2
18538,4
18539,3.8
18540,3.8
18541,3.6
18542,3.6
18543,3.5
18544,3.6
18545,3.8
18546,3.4
18547,3.4
18548,3.4
18549,3.3
18550,3.4
18551,3.5
18552,3.7
18553,3.5
18554,3.8
18555,3
18556,3.3
18557,3.5
18558,3.9
18559,3.4
18560,0
18561,3.2
18562,3.4
18563,2.6
18564,3.4
18565,3.1
18566,2.7
18567,2.6
18568,3.7
18569,3.5
18570,2.2
18571,4
18572,4.2
18573,4.2
18574,3.2
18575,3.4
18576,2.8
18577,3.7
18578,3.2
18579,3.2
18580,0
18581,0
18582,2.6
18583,3.3
18584,3.2
18585,3.4
18586,3.3
18587,2.6
18588,3.7
18589,2.2
18590,2.9
18591,3.3
18592,3.2
18593,3.4
18594,3
18595,2.7
18596,3.2
18597,3
18598,2.5
18599,3.2
18600,3.2
18601,3.1
18602,2.9
18603,3.2
18604,3.3
18605,2.5
18606,2.9
18607,2.8
18608,3.4
18609,3.9
18610,3.9
18611,3.6
18612,3.6
18613,0
18614,0
18615,0
18616,0
18617,0
18618,0
18619,0
18620,0
18621,2.4
18622,2.5
18623,3.1
18624,3.2
18625,2.6
18626,3.5
18627,3.6
18628,3.6
18629,3.9
18630,3.5
18631,3.7
18632,3.7
18633,4.2
18634,3.4
18635,4.2
18636,2.8
18637,3.1
18638,2.8
18639,3.3
18640,3.1
18641,3
18642,3.4
18643,3.4
18644,3.1
18645,3.3
18646,2.9
18647,2.8
18648,3.3
18649,2.8
18650,2.8
18651,3.2
18652,3
18653,3.6
18654,3.5
18655,3.5
18656,3.6
18657,3.7
18658,3.7
18659,3.8
18660,3.6
18661,3.6
18662,3.9
18663,0
18664,0
18665,0
18666,0
18667,0
18668,0
18669,0
18670,0
18671,0
18672,0
18673,0
18674,0
18675,0
18676,0
18677,0
18678,3
18679,3.4
18680,3.2
18681,3.4
18682,3.6
18683,3.9
18684,4.4
18685,4
18686,4.1
18687,3.1
18688,3.1
18689,3
18690,0
18691,2.8
18692,2.8
18693,2.8
18694,3.4
18695,3.2
18696,3
18697,2.7
18698,3.4
18699,2.7
18700,3
18701,3.4
18702,3.2
18703,3
18704,3
18705,3.2
18706,3.1
18707,3.5
18708,3.7
18709,3.5
18710,0
18711,0
18712,0
18713,0
18714,0
18715,0
18716,0
18717,0
18718,0
18719,0
18720,0
18721,0
18722,0
18723,0
18724,0
18725,0
18726,2.4
18727,2.9
18728,3.4
18729,2.7
18730,3.3
18731,2.6
18732,2.5
18733,3.9
18734,3.5
18735,3.6
18736,3.9
18737,3.7
18738,3.9
18739,3.9
18740,3.5
18741,3
18742,3.1
18743,3.3
18744,3.2
18745,3.4
18746,3.3
18747,3.3
18748,3.6
18749,3.6
18750,3.5
18751,4
18752,3.2
18753,3.4
18754,2.9
18755,3.4
18756,2.8
18757,3
18758,3.3
18759,3.1
18760,3.6
18761,3.7
18762,3.8
18763,0
18764,0
18765,0
18766,0
18767,2.3
18768,3.2
18769,2.9
18770,3.3
18771,2.9
18772,3.1
18773,3
18774,2.8
18775,3.3
18776,3.5
18777,3.7
18778,3.7
18779,3.5
18780,3.5
18781,3.5
18782,2.4
18783,2.9
18784,3.4
18785,3.6
18786,2.7
18787,2.6
18788,3.2
18789,2.8
18790,2.5
18791,2.8
18792,3
18793,3.1
18794,2.4
18795,2.4
18796,0
18797,3.3
18798,2.9
18799,2.7
18800,2.9
18801,3.4
18802,3
18803,3.2
18804,2.7
18805,2.9
18806,3.4
18807,2.8
18808,3.2
18809,3
18810,2.8
18811,2.9
18812,2.9
18813,3.4
18814,3.2
18815,3.1
18816,3
18817,3.4
18818,3.4
18819,3.7
18820,3.7
18821,3.5
18822,3.5
18823,0
18824,0
18825,0
18826,0
18827,2.4
18828,2.1
18829,3.3
18830,3.1
18831,3
18832,3.2
18833,2.9
18834,3.1
18835,3
18836,3.4
18837,3
18838,3.1
18839,3.2
18840,3.2
18841,3
18842,2.8
18843,3.1
18844,3.2
18845,2.5
18846,3
18847,2.8
18848,2.9
18849,3.3
18850,3
18851,3
18852,3.4
18853,3
18854,3.2
18855,3
18856,3.2
18857,3.4
18858,2.9
18859,3
18860,3
18861,3.2
18862,3.4
18863,3.1
18864,2.9
18865,3
18866,2.9
18867,3.1
18868,2.8
18869,3.3
18870,3.7
18871,3.8
18872,3.8
18873,3.7
18874,3.8
18875,3.9
18876,3.9
18877,3.7
18878,3.7
18879,3.6
18880,3.9
18881,3.9
18882,3.6
18883,3.6
18884,3.8
18885,3.5
18886,3.5
18887,0
18888,0
18889,0
18890,0
18891,0
18892,0
18893,0
18894,0
18895,0
18896,0
18897,0
18898,0
18899,4.2
18900,4.3
18901,4.1
18902,4.4
18903,3.1
18904,4.5
18905,3.6
18906,3.9
18907,3.6
18908,3.6
18909,3.6
18910,3.7
18911,3.7
18912,4.1
18913,4.1
18914,4.1
18915,2.7
18916,3.1
18917,3
18918,3.2
18919,2.7
18920,3
18921,3.3
18922,3.4
18923,3.2
18924,2.7
18925,2.9
18926,2.9
18927,3.4
18928,2.7
18929,3.3
18930,3.2
18931,3.3
18932,2.7
18933,2.5
18934,2.7
18935,3.1
18936,2.6
18937,3.1
18938,2.9
18939,3.2
18940,3.2
18941,3.2
18942,3.7
18943,3.6
18944,3.8
18945,3.7
18946,3.9
18947,3.6
18948,3.5
18949,3.7
18950,0
18951,0
18952,0
18953,0
18954,0
18955,0
18956,0
18957,0
18958,0
18959,0
18960,2.4
18961,2.3
18962,3.4
18963,2.8
18964,3.2
18965,3.5
18966,3.1
18967,3.2
18968,3
18969,3
18970,3
18971,3.5
18972,3.6
18973,0
18974,0
18975,0
18976,0
18977,0
18978,0
18979,0
18980,4
18981,3.1
18982,3.3
18983,2.8
18984,2.8
18985,3.2
18986,2.9
18987,2.8
18988,3.2
18989,2.5
18990,3.2
18991,2.9
18992,2.8
18993,3
18994,3.1
18995,3.5
18996,3.7
18997,3.9
18998,0
18999,2.6
19000,2.9
19001,3.4
19002,3.1
19003,3.4
19004,3.2
19005,3.4
19006,3
19007,3.3
19008,2.7
19009,2.5
19010,3.4
19011,3.2
19012,4.7
19013,4.9
19014,4.7
19015,3.6
19016,3.9
19017,3.7
19018,3.8
19019,3.6
19020,3.6
19021,3.7
19022,3.7
19023,3.7
19024,3.6
19025,3.9
19026,3.9
19027,3.9
19028,3.9
19029,3.9
19030,3.9
19031,3.7
19032,3.8
19033,3.9
19034,3.5
19035,3.9
19036,3.7
19037,3.9
19038,3.7
19039,3.8
19040,3.8
19041,3.5
19042,3.5
19043,3.7
19044,3.7
19045,3.9
19046,3.7
19047,3.7
19048,3.6
19049,3.9
19050,3.8
19051,3.7
19052,3.5
19053,3.9
19054,3.9
19055,3.7
19056,3.7
19057,3.8
19058,3.8
19059,3.8
19060,3.8
19061,3.6
19062,3.5
19063,3.7
19064,3.6
19065,3.7
19066,3.5
19067,3.6
19068,3.5
19069,3.5
19070,3.7
19071,3.6
19072,3.5
19073,3.8
19074,3.5
19075,3.7
19076,3.5
19077,3.9
19078,3.8
19079,3.9
19080,3.9
19081,3.5
19082,3.9
19083,3.9
19084,3.9
19085,3.7
19086,3.9
19087,3.5
19088,3.9
19089,0
19090,0
19091,0
19092,4.4
19093,4
19094,4.1
19095,4.1
19096,4.1
19097,4
19098,4.2
19099,4.1
19100,4
19101,4.4
19102,4
19103,4
19104,4.3
19105,4
19106,4
19107,4.1
19108,4
19109,4.1
19110,4.3
19111,4.1
19112,4.1
19113,4.1
19114,4.3
19115,4
19116,4.1
19117,4
19118,4.3
19119,4.3
19120,4.1
19121,2.6
19122,3.2
19123,3.3
19124,3.5
19125,3.1
19126,3.3
19127,3.4
19128,3.3
19129,3.5
19130,3.5
19131,3.7
19132,3.2
19133,3.5
19134,3.3
19135,3.4
19136,3.5
19137,3.7
19138,3.5
19139,2.8
19140,3.2
19141,2.8
19142,2.9
19143,3.4
19144,3
19145,2.9
19146,3.1
19147,2.8
19148,3.2
19149,3
19150,3
19151,3.4
19152,3.7
19153,3.8
19154,3.7
19155,3.5
19156,3.8
19157,3.6
19158,3.6
19159,3.7
19160,3.6
19161,0
19162,0
19163,0
19164,0
19165,0
19166,0
19167,0
19168,0
19169,0
19170,0
19171,0
19172,0
19173,0
19174,0
19175,0
19176,0
19177,0
19178,0
19179,0
19180,2.3
19181,4.1
19182,3
19183,0
19184,3.3
19185,3.1
19186,3.3
19187,3
19188,3.4
19189,3.3
19190,3.4
19191,3.2
19192,3.2
19193,3.2
19194,2.7
19195,2.5
19196,3.4
19197,3.4
19198,2.5
19199,2.8
19200,3.3
19201,2.7
19202,3.2
19203,3.1
19204,2.9
19205,2.9
19206,3.2
19207,3.1
19208,3.1
19209,3
19210,3.2
19211,3.3
19212,3.4
19213,3.2
19214,3
19215,3.3
19216,3.2
19217,3.4
19218,2.6
19219,3.9
19220,3.5
19221,3.6
19222,3.8
19223,3.6
19224,3.7
19225,3.7
19226,3.5
19227,3.6
19228,3.9
19229,3.7
19230,3.9
19231,3.8
19232,3.8
19233,3.7
19234,3.6
19235,3.6
19236,3.8
19237,3.5
19238,3.6
19239,3.7
19240,3.8
19241,3.8
19242,3.8
19243,3.8
19244,3.7
19245,3.7
19246,3.6
19247,3.9
19248,3.8
19249,0
19250,0
19251,0
19252,0
19253,0
19254,0
19255,0
19256,2.4
19257,4.1
19258,4.4
19259,4.1
19260,4
19261,4.1
19262,4.1
19263,4.1
19264,4
19265,4.2
19266,4
19267,4
19268,4.2
19269,4.2
19270,0
19271,0
19272,0
19273,0
19274,3.1
19275,3.4
19276,2.8
19277,2.8
19278,3.4
19279,3.4
19280,3.2
19281,2.6
19282,2.5
19283,3
19284,3.3
19285,2.8
19286,3.1
19287,3
19288,3.3
19289,2.8
19290,3.3
19291,2.9
19292,3
19293,3
19294,2.6
19295,3.2
19296,3.3
19297,3.4
19298,3.4
19299,2.7
19300,3.3
19301,2.6
19302,3.4
19303,3.2
19304,2.7
19305,3.4
19306,2.6
19307,3
19308,2.8
19309,3.1
19310,4.6
19311,3.6
19312,3.9
19313,3.7
19314,3.7
19315,3.7
19316,3.9
19317,3.8
19318,3.7
19319,3.8
19320,0
19321,0
19322,0
19323,0
19324,0
19325,0
19326,0
19327,0
19328,0
19329,0
19330,0
19331,2.4
19332,2.4
19333,4.1
19334,4.1
19335,4.3
19336,4.3
19337,4.4
19338,4.2
19339,2.8
19340,3.2
19341,3.1
19342,2.5
19343,2.8
19344,3.1
19345,3.4
19346,3
19347,3.1
19348,2.8
19349,3.5
19350,3.7
19351,3.6
19352,3.6
19353,3.8
19354,3.5
19355,3.7
19356,3.5
19357,3.5
19358,2.3
19359,3
19360,3.2
19361,3.2
19362,3
19363,2.8
19364,3.3
19365,2.9
19366,3.3
19367,3
19368,3.3
19369,3.4
19370,3.4
19371,3.2
19372,2.6
19373,3.3
19374,3.1
19375,2.6
19376,3
19377,2.7
19378,3
19379,2.7
19380,3
19381,2.7
19382,3.3
19383,3.1
19384,3.1
19385,2.6
19386,3.1
19387,3.2
19388,3.5
19389,3.6
19390,0
19391,0
19392,0
19393,0
19394,0
19395,0
19396,0
19397,0
19398,0
19399,0
19400,0
19401,0
19402,0
19403,0
19404,0
19405,0
19406,0
19407,0
19408,0
19409,0
19410,0
19411,0
19412,0
19413,0
19414,0
19415,2.3
19416,3.4
19417,2.5
19418,2.6
19419,3.4
19420,3.5
19421,2.3
19422,3
19423,3
19424,3.3
19425,3.6
19426,0
19427,3.5
19428,3.8
19429,3.1
19430,2.8
19431,3.8
19432,3.5
19433,3.8
19434,3.9
19435,3.7
19436,3.7
19437,3.5
19438,4.4
19439,4.1
19440,4.1
19441,3.2
19442,3.6
19443,3.9
19444,3.9
19445,3.7
19446,3.7
19447,3.8
19448,3.9
19449,3.8
19450,3.7
19451,3.9
19452,3.8
19453,4
19454,2.7
19455,2.7
19456,3
19457,3.6
19458,3.5
19459,0
19460,2.4
19461,2.9
19462,2.9
19463,2.7
19464,3.2
19465,2.8
19466,2.7
19467,3.3
19468,3.2
19469,3
19470,3.1
19471,3.1
19472,2.8
19473,3.1
19474,3
19475,2.7
19476,3.4
19477,3.2
19478,2.8
19479,3.2
19480,3.1
19481,3.3
19482,3.2
19483,2.9
19484,3.1
19485,2.7
19486,3.2
19487,3.1
19488,0
19489,0
19490,0
19491,0
19492,0
19493,0
19494,0
19495,0
19496,0
19497,0
19498,0
19499,0
19500,0
19501,0
19502,0
19503,0
19504,0
19505,0
19506,0
19507,0
19508,0
19509,0
19510,0
19511,0
19512,0
19513,0
19514,0
19515,0
19516,0
19517,0
19518,4.1
19519,3.2
19520,2.9
19521,3.2
19522,2.6
19523,3.3
19524,2.6
19525,3
19526,3.2
19527,2.9
19528,2.9
19529,3.1
19530,2.5
19531,3.3
19532,3.1
19533,3.3
19534,3
19535,3.2
19536,3.3
19537,3.4
19538,3.3
19539,3
19540,3.2
19541,2.6
19542,3.2
19543,3.4
19544,3.2
19545,3.2
19546,3
19547,3.1
19548,3.5
19549,3.6
19550,3.6
19551,3.5
19552,3.7
19553,3.9
19554,3.7
19555,3.8
19556,3.5
19557,3.9
19558,0
19559,0
19560,0
19561,0
19562,0
19563,0
19564,0
19565,0
19566,0
19567,2.4
19568,4.1
19569,3.1
19570,2.5
19571,3.1
19572,3.3
19573,3.2
19574,3.1
19575,3.1
19576,3.3
19577,2.6
19578,3.6
19579,3.9
19580,3.9
19581,3.6
19582,3.8
19583,3.8
19584,3.7
19585,0
19586,4
19587,4.2
19588,4
19589,4.3
19590,3.3
19591,3.9
19592,3.5
19593,3.7
19594,4.2
19595,3.4
19596,3.4
19597,3.7
19598,0
19599,4.2
19600,3.2
19601,4.9
19602,0
19603,0
19604,0
19605,4.2
19606,3
19607,2.8
19608,3.3
19609,3
19610,2.8
19611,3.4
19612,3
19613,3.3
19614,2.8
19615,3.2
19616,3.1
19617,2.7
19618,2.8
19619,3.5
19620,3.5
19621,0
19622,0
19623,0
19624,0
19625,0
19626,0
19627,0
19628,0
19629,0
19630,0
19631,0
19632,0
19633,0
19634,0
19635,0
19636,0
19637,0
19638,0
19639,0
19640,0
19641,4
19642,3.4
19643,3
19644,2.6
19645,3.3
19646,3.3
19647,3.4
19648,3.1
19649,3.3
19650,3.4
19651,3.3
19652,2.5
19653,3.4
19654,2.8
19655,3
19656,3.4
19657,3.3
19658,4.5
19659,3.6
19660,3.8
19661,3.6
19662,3.8
19663,3.7
19664,3.9
19665,3.8
19666,3.9
19667,3.5
19668,3.5
19669,3.7
19670,3.9
19671,3.9
19672,3.7
19673,3.8
19674,3.5
19675,3.8
19676,3.5
19677,3.5
19678,3.7
19679,3.9
19680,3.7
19681,3.8
19682,3.8
19683,3.6
19684,3.7
19685,3.8
19686,3.5
19687,3.8
19688,3.6
19689,3.8
19690,3.6
19691,3.7
19692,3.7
19693,4.2
19694,4.1
19695,4.1
19696,4.1
19697,4.4
19698,4
19699,4.2
19700,4
19701,4.1
19702,4.1
19703,4.3
19704,4.2
19705,4
19706,4.3
19707,4.1
19708,4.1
19709,3.1
19710,3.4
19711,2.9
19712,3.2
19713,3.2
19714,3.4
19715,3.3
19716,3.2
19717,3
19718,3.2
19719,3.4
19720,2.8
19721,3.3
19722,3.1
19723,3.4
19724,3.3
19725,3.4
19726,3.2
19727,2.9
19728,2.7
19729,3.1
19730,3.3
19731,3.4
19732,4.6
19733,3.9
19734,3.6
19735,3.8
19736,3.6
19737,3.5
19738,3.8
19739,3.8
19740,3.8
19741,3.5
19742,3.5
19743,3.5
19744,3.8
19745,3.6
19746,3.8
19747,3.8
19748,3.5
19749,3.6
19750,3.8
19751,3.7
19752,3.5
19753,3.9
19754,3.6
19755,3.6
19756,3.7
19757,3.5
19758,3.7
19759,3.5
19760,3.5
19761,3.5
19762,3.8
19763,3.6
19764,3.7
19765,3.8
19766,2.4
19767,4.1
19768,4.3
19769,4.4
19770,4.4
19771,4.1
19772,4
19773,4
19774,4.2
19775,3.2
19776,3.2
19777,3.5
19778,3.6
19779,3.6
19780,2.9
19781,3.2
19782,3
19783,3.3
19784,3.1
19785,2.9
19786,2.5
19787,2.8
19788,2.6
19789,3.3
19790,3
19791,2.5
19792,3.4
19793,3.3
19794,3.3
19795,3.1
19796,3.4
19797,3.4
19798,3.3
19799,3.5
19800,3.6
19801,3.5
19802,3.7
19803,3.5
19804,3.7
19805,3.5
19806,3.8
19807,3.8
19808,3.8
19809,3.5
19810,3.6
19811,3.5
19812,0
19813,0
19814,0
19815,0
19816,0
19817,0
19818,0
19819,0
19820,0
19821,0
19822,0
19823,0
19824,2.4
19825,4.3
19826,2.8
19827,3.4
19828,3
19829,3.3
19830,3.3
19831,3.3
19832,3.1
19833,3
19834,2.9
19835,3
19836,3.2
19837,3.1
19838,3.8
19839,3.7
19840,3.9
19841,3.5
19842,3.9
19843,0
19844,0
19845,0
19846,0
19847,0
19848,0
19849,0
19850,0
19851,0
19852,0
19853,0
19854,0
19855,0
19856,0
19857,0
19858,0
19859,0
19860,0
19861,0
19862,0
19863,4.3
19864,3.1
19865,3.3
19866,3.3
19867,2.9
19868,3.2
19869,3.1
19870,3.4
19871,3.1
19872,2.6
19873,3
19874,3.4
19875,3
19876,3.2
19877,3
19878,3.1
19879,3
19880,3.5
19881,3.8
19882,3.6
19883,3.6
19884,3.6
19885,3.8
19886,3.5
19887,3.5
19888,0
19889,0
19890,0
19891,0
19892,0
19893,0
19894,0
19895,0
19896,0
19897,0
19898,0
19899,0
19900,0
19901,0
19902,0
19903,3.2
19904,3.4
19905,2.7
19906,3.3
19907,2.9
19908,3.3
19909,2.6
19910,2.9
19911,3.3
19912,3.2
19913,3.4
19914,3.1
19915,3
19916,3.3
19917,3.3
19918,3.1
19919,3.4
19920,2.6
19921,2.6
19922,2.9
19923,2.6
19924,3.3
19925,2.9
19926,3.1
19927,2.8
19928,3.2
19929,3.3
19930,2.9
19931,2.7
19932,2.8
19933,3.1
19934,3.2
19935,3.4
19936,2.8
19937,3.1
19938,2.9
19939,2.8
19940,3.4
19941,3.4
19942,2.6
19943,2.7
19944,4.5
19945,3.9
19946,3.5
19947,3.8
19948,3.6
19949,3.7
19950,3.8
19951,3.7
19952,3.7
19953,3.5
19954,3.5
19955,3.8
19956,3.9
19957,0
19958,0
19959,0
19960,0
19961,0
19962,0
19963,0
19964,0
19965,0
19966,0
19967,0
19968,0
19969,0
19970,0
19971,0
19972,0
19973,0
19974,4
19975,4
19976,4.1
19977,3.3
19978,3.4
19979,3.3
19980,3.4
19981,4.5
19982,3.9
19983,3.9
19984,3.8
19985,3.7
19986,3.7
19987,3.9
19988,3.8
19989,3.5
19990,3.5
19991,3.7
19992,3.7
19993,3.9
19994,4.3
19995,4.2
19996,4.2
19997,4
19998,4.2
19999,4.4
20000,4.1
20001,3.3
20002,3.4
20003,3.7
20004,3.4
20005,3.9
20006,2.8
20007,3.9
20008,0
20009,0
20010,3
20011,0
20012,3.3
20013,3
20014,3.4
20015,3.7
20016,3.6
20017,3.5
20018,3.6
20019,3.9
20020,3.6
20021,3.8
20022,3.9
20023,4
20024,3.1
20025,0
20026,3.1
20027,2.6
20028,3.9
20029,0
20030,3.1
20031,3.2
20032,3.8
20033,0
20034,0
20035,0
20036,2.9
20037,2.8
20038,3
20039,2.8
20040,2.9
20041,3.1
20042,3.4
20043,3.1
20044,3.2
20045,2.7
20046,2.8
20047,2.8
20048,3.1
20049,3.2
20050,2.6
20051,2.7
20052,3.3
20053,3.4
20054,3.4
20055,3.2
20056,3.3
20057,3.5
20058,3.5
20059,3.7
20060,0
20061,0
20062,0
20063,0
20064,0
20065,0
20066,0
20067,0
20068,0
20069,0
20070,0
20071,0
20072,0
20073,0
20074,0
20075,0
20076,0
20077,0
20078,0
20079,2.4
20080,2.4
20081,2.4
20082,4.1
20083,3.2
20084,3.4
20085,3.8
20086,3.5
20087,4.4
20088,4.1
20089,3.2
20090,3.1
20091,3.2
20092,3.5
20093,2.7
20094,3.1
20095,2.8
20096,3.1
20097,2.8
20098,3.1
20099,3.1
20100,2.7
20101,3.4
20102,3.1
20103,3.3
20104,3.1
20105,3.2
20106,3
20107,3.3
20108,3.4
20109,3.3
20110,3.4
20111,3.4
20112,2.9
20113,2.7
20114,3
20115,2.6
20116,3.3
20117,3.1
20118,3
20119,2.9
20120,3.3
20121,3.2
20122,3.2
20123,3.2
20124,3.1
20125,2.9
20126,3.1
20127,2.9
20128,2.9
20129,3.4
20130,3.3
20131,3
20132,2.9
20133,3
20134,2.9
20135,2.5
20136,3.6
20137,3.5
20138,3.7
20139,3.6
20140,3.7
20141,0
20142,0
20143,0
20144,0
20145,0
20146,0
20147,0
20148,0
20149,0
20150,0
20151,0
20152,2.2
20153,4.2
20154,3.1
20155,3.4
20156,3
20157,3.1
20158,3.4
20159,3.2
20160,3
20161,3
20162,3.8
20163,3.9
20164,3.5
20165,3.6
20166,3.8
20167,3.8
20168,0
20169,0
20170,0
20171,0
20172,0
20173,0
20174,0
20175,0
20176,4.2
20177,4
20178,4
20179,4.3
20180,3.3
20181,3.3
20182,3.4
20183,3.2
20184,3.4
20185,2.7
20186,3.3
20187,3.4
20188,3
20189,3.2
20190,2.5
20191,3.4
20192,2.7
20193,2.6
20194,2.5
20195,3.2
20196,3.4
20197,2.5
20198,3.4
20199,3.1
20200,3.4
20201,3
20202,3.3
20203,3.4
20204,3.4
20205,2.7
20206,4.5
20207,3.5
20208,3.8
20209,3.8
20210,3.6
20211,3.6
20212,3.5
20213,3.5
20214,3.6
20215,3.5
20216,3.6
20217,3.6
20218,3.5
20219,3.6
20220,3.5
20221,3.7
20222,3.5
20223,3.7
20224,1.9
20225,4.3
20226,2.8
20227,2.8
20228,3.1
20229,2.9
20230,3.2
20231,3
20232,2.8
20233,2.7
20234,3.1
20235,3.1
20236,2.8
20237,3.2
20238,3.1
20239,3.4
20240,2.6
20241,2.9
20242,2.6
20243,3.3
20244,2.6
20245,3.1
20246,3.1
20247,2.8
20248,3.2
20249,3
20250,3.3
20251,3.3
20252,2.9
20253,3.5
20254,3.9
20255,3.6
20256,3.5
20257,3.5
20258,0
20259,0
20260,0
20261,0
20262,0
20263,0
20264,0
20265,0
20266,0
20267,0
20268,0
20269,0
20270,0
20271,0
20272,0
20273,0
20274,0
20275,0
20276,0
20277,0
20278,0
20279,0
20280,2.3
20281,4
20282,4.1
20283,3.3
20284,3.3
20285,3.1
20286,3.4
20287,3.2
20288,3.2
20289,2.9
20290,3.4
20291,3.2
