ReviewId,UserID,UserId
5518,2328,14429
5519,10403,16026
5520,8628,16014
5521,29594,15654
5522,22995,17345
5523,29905,10812
5524,16874,11649
5525,18067,15834
5526,476,17616
5527,8262,11292
5528,22363,17539
5529,22985,15900
5530,20098,12710
5531,1050,11301
5532,26728,16096
5533,23881,12725
5534,1999,14182
5535,28659,14141
5536,9138,17202
5537,3904,17165
5538,17902,15442
5539,31997,11186
5540,9545,11143
5541,26488,15330
5542,25223,17981
5543,159,17474
5544,18884,16608
5545,30698,11301
5546,19624,16023
5547,22290,16391
5548,22247,13846
5549,24768,15729
5550,9814,13095
5551,8078,17789
5552,1851,11288
5553,17333,11432
5554,11217,17048
5555,31002,14642
5556,29727,12111
5557,9284,12460
5558,18101,14250
5559,3128,17609
5560,32260,13602
5561,20074,16631
5562,16676,17737
5563,13411,17770
5564,25206,16789
5565,12505,13912
5566,21473,16827
5567,13862,10697
5568,8398,13068
5569,29081,16011
5570,28600,15602
5571,3850,15314
5572,26860,17006
5573,17965,17715
5574,3858,16577
5575,17243,17646
5576,29714,14053
5577,25232,13622
5578,29572,15404
5579,5472,17781
5580,16524,16577
5581,31746,16821
5582,26070,13912
5583,24357,13936
5584,23252,13308
5585,16123,14695
5586,14353,16993
5587,5702,11401
5588,17449,15320
5589,7834,10001
5590,3714,13706
5591,6243,14162
5592,13384,12645
5593,31314,16932
5594,28651,10511
5595,5515,16686
5596,29283,10399
5597,24858,11122
5598,24457,12695
5599,17246,16096
5600,15357,12467
5601,23791,12110
5602,14992,17093
5603,30115,12078
5604,28376,13602
5605,26553,11328
5606,1714,14766
5607,9258,11313
5608,21245,14975
5609,6871,16098
5610,19526,17573
5611,27239,17020
5612,29594,12434
5613,12559,15323
5614,20613,17457
5615,22307,13991
5616,28226,16863
5617,26350,14901
5618,28513,13088
5619,13729,14007
5620,28143,10240
5621,20008,10972
5622,2590,15477
5623,13266,12523
5624,17738,14703
5625,26261,11701
5626,27738,10428
5627,26094,11621
5628,22539,16608
5629,20697,12248
5630,7417,12671
5631,19992,16819
5632,12180,13707
5633,13726,10028
5634,1384,16145
5635,8324,13178
5636,18559,12167
5637,4015,13214
5638,11,15239
5639,27807,16638
5640,13536,15122
5641,3067,10622
5642,8075,12999
5643,26899,14736
5644,10182,15725
5645,8884,13750
5646,19687,10808
5647,22566,14229
5648,25211,10916
5649,29252,15207
5650,17035,14617
5651,16902,13486
5652,7434,11884
5653,23844,16993
5654,9830,10029
5655,16315,17353
5656,17728,12068
5657,29448,11135
5658,469,13844
5659,2480,11652
5660,16123,16254
5661,27889,17821
5662,22501,12790
5663,24880,11513
5664,30255,17719
5665,19416,17208
5666,38,17048
5667,5825,14186
5668,6903,14146
5669,29828,11424
5670,11210,15952
5671,17616,14986
5672,21561,17283
5673,5249,17116
5674,1437,15829
5675,5481,11750
5676,3538,15670
5677,22029,12186
5678,24783,16816
5679,4816,10798
5680,13081,16624
5681,3448,17809
5682,25172,14799
5683,5609,11556
5684,7040,11006
5685,15383,15541
5686,4765,13752
5687,2368,14048
5688,2436,16938
5689,22101,16150
5690,2352,12315
5691,10902,17661
5692,2101,14876
5693,20887,12246
5694,1026,13184
5695,27002,17636
5696,17385,14108
5697,5338,15557
5698,8340,14815
5699,1143,12403
5700,12348,13429
5701,15748,14299
5702,9067,16590
5703,22271,15753
5704,30650,16757
5705,14611,12433
5706,9,10645
5707,28540,10289
5708,32332,13458
5709,29990,16796
5710,16274,15005
5711,22070,10600
5712,17129,12647
5713,5894,12807
5714,11089,15111
5715,30447,17612
5716,24452,17883
5717,32832,12907
5718,29768,12506
5719,2351,12260
5720,459,11682
5721,20178,10126
5722,13271,11220
5723,30380,16454
5724,32288,16861
5725,25071,12758
5726,15115,12385
5727,3425,13737
5728,23008,12701
5729,10697,16040
5730,32792,12265
5731,21698,14023
5732,32984,13829
5733,18514,11682
5734,18761,16068
5735,3273,14446
5736,30776,13069
5737,13927,16817
5738,16948,13001
5739,8257,15332
5740,30920,16931
5741,23106,14863
5742,21331,15556
5743,19885,13877
5744,13438,12268
5745,11946,17692
5746,3228,11781
5747,28539,12187
5748,32818,11048
5749,89,15320
5750,23859,14421
5751,6650,10056
5752,5497,10995
5753,19746,14331
5754,6173,14724
5755,16709,16850
5756,30061,10599
5757,3292,15473
5758,12189,13278
5759,30707,12347
5760,3310,10655
5761,19808,11765
5762,21564,14204
5763,12764,16220
5764,27809,12183
5765,26515,14153
5766,16273,15030
5767,12843,10670
5768,3950,17519
5769,29120,10383
5770,3080,17910
5771,1403,17205
5772,4712,11662
5773,2901,15240
5774,32087,13736
5775,9023,15754
5776,18742,11939
5777,28768,17894
5778,3819,15565
5779,2009,11395
5780,19966,16455
5781,17231,10383
5782,23657,12719
5783,2086,17473
5784,3737,13950
5785,24457,16369
5786,30016,13359
5787,22637,17813
5788,10554,14813
5789,3571,12092
5790,8772,12986
5791,11930,12495
5792,20616,12229
5793,8699,12545
5794,26646,13082
5795,31332,14181
5796,28754,14093
5797,7290,11621
5798,27886,14440
5799,8255,11005
5800,1178,12862
5801,26506,15297
5802,28971,14688
5803,31246,12055
5804,98,16119
5805,31621,10714
5806,19489,10829
5807,30225,12186
5808,6547,17521
5809,5629,11000
5810,25521,17699
5811,8430,10682
5812,13253,16669
5813,1317,17509
5814,20134,16363
5815,2543,10242
5816,31225,11114
5817,3,13955
5818,26699,17945
5819,18185,17859
5820,32242,13539
5821,27768,17226
5822,32979,17593
5823,12484,16729
5824,3729,11188
5825,5550,14302
5826,19208,17864
5827,20307,11542
5828,25120,10252
5829,5701,11209
5830,31885,12703
5831,21530,12494
5832,11398,13534
5833,26337,14298
5834,1663,12810
5835,13623,13823
5836,26809,14275
5837,10076,13913
5838,28398,16567
5839,23847,13914
5840,18562,15930
5841,5707,15909
5842,4617,16074
5843,4550,12146
5844,7498,16015
5845,13792,16428
5846,415,13325
5847,28993,11968
5848,30555,10393
5849,14436,11719
5850,30722,10245
5851,14100,16273
5852,27305,15004
5853,1870,10736
5854,10846,10336
5855,17603,13517
5856,31359,11983
5857,25573,12193
5858,4432,17098
5859,13679,15652
5860,1045,15993
5861,18174,17098
5862,18729,16990
5863,24128,16214
5864,26039,16949
5865,31530,13293
5866,11818,12602
5867,30353,12447
5868,32082,11604
5869,27134,17370
5870,15617,16299
5871,32124,11774
5872,11351,15201
5873,28680,14978
5874,521,10183
5875,25219,17505
5876,22578,12095
5877,2620,14459
5878,6784,11802
5879,20368,11887
5880,3148,13231
5881,32825,17679
5882,14073,12792
5883,8810,12529
5884,635,11502
5885,14146,15745
5886,14226,17202
5887,5525,16862
5888,572,13435
5889,22916,16221
5890,8033,17763
5891,8508,12929
5892,19623,16822
5893,15025,16955
5894,27071,16746
5895,8629,11913
5896,9577,14500
5897,16343,17360
5898,22990,10930
5899,5177,17325
5900,25263,12303
5901,28097,15344
5902,19743,11308
5903,26606,16954
5904,30974,16075
5905,11519,14372
5906,29892,14046
5907,12139,13242
5908,10623,10451
5909,12,10915
5910,12276,10389
5911,3344,14850
5912,16607,17425
5913,10884,11697
5914,6188,17206
5915,5920,11417
5916,31373,17980
5917,10616,13905
5918,25115,17651
5919,15236,12480
5920,30445,15452
5921,29712,13736
5922,7894,13273
5923,32093,17187
5924,8290,11305
5925,13099,17968
5926,23954,17285
5927,15309,10138
5928,26336,13777
5929,30430,12565
5930,10601,12087
5931,27218,15836
5932,12974,11289
5933,28079,10992
5934,22963,15742
5935,5392,16129
5936,4282,16347
5937,30828,15645
5938,27533,16019
5939,562,12913
5940,17823,14061
5941,10725,16507
5942,28775,12802
5943,13861,12526
5944,2418,15458
5945,7539,10303
5946,10032,12035
5947,23385,14012
5948,12218,14570
5949,27851,13749
5950,8068,11815
5951,15949,17769
5952,7910,10581
5953,23795,11605
5954,13925,17134
5955,4102,15804
5956,30784,12404
5957,22240,11582
5958,24855,15797
5959,8827,16510
5960,24999,15648
5961,29650,17553
5962,173,10508
5963,25080,11935
5964,11658,10836
5965,28452,17645
5966,32250,13414
5967,30525,13319
5968,28664,12981
5969,12468,11074
5970,9962,15658
5971,6107,10811
5972,32421,16691
5973,3875,13524
5974,18271,15206
5975,3314,10599
5976,31855,10759
5977,11105,16206
5978,6175,16739
5979,5050,15758
5980,2847,14428
5981,26928,15232
5982,28642,14099
5983,21060,11403
5984,24458,12490
5985,16571,16567
5986,21553,13287
5987,23283,10626
5988,1167,15229
5989,24788,11960
5990,9202,12861
5991,14797,17705
5992,18323,17140
5993,13199,10136
5994,12248,11255
5995,22472,11821
5996,4280,17894
5997,6054,10491
5998,19095,14375
5999,13563,14146
6000,21500,15807
6001,6401,15847
6002,21638,10278
6003,17370,16330
6004,26782,12487
6005,3153,12548
6006,1333,11844
6007,19021,10593
6008,24699,11940
6009,22458,14770
6010,13126,10137
6011,5158,16643
6012,25694,12214
6013,25059,12423
6014,5808,10554
6015,2237,14490
6016,16271,12576
6017,8603,15844
6018,7390,17287
6019,25602,11304
6020,32106,11943
6021,21442,15731
6022,16790,12130
6023,1997,10638
6024,11600,15090
6025,29745,12351
6026,15805,12922
6027,8461,17783
6028,19931,13425
6029,14871,16367
6030,15823,11717
6031,17996,14692
6032,29194,16155
6033,23905,11424
6034,26925,10572
6035,19332,11092
6036,1541,16719
6037,16564,16414
6038,14279,12576
6039,29112,12047
6040,2162,12956
6041,1122,15871
6042,4657,17706
6043,14409,15887
6044,32733,11292
6045,24783,11677
6046,28155,10080
6047,6348,11468
6048,20959,14203
6049,1943,10286
6050,1999,10516
6051,3732,12899
6052,1277,13077
6053,18207,12994
6054,32623,14694
6055,26065,16674
6056,30914,12157
6057,14452,10392
6058,15487,16794
6059,17612,14066
6060,20119,11035
6061,20259,15132
6062,29486,10628
6063,8077,15713
6064,17678,12141
6065,2350,10113
6066,31010,14624
6067,12628,10764
6068,8526,17006
6069,14264,11639
6070,9793,16958
6071,4409,16613
6072,5208,14675
6073,26694,15433
6074,20844,16154
6075,12568,13671
6076,13080,13106
6077,9841,13014
6078,29822,13386
6079,8108,12435
6080,15751,15422
6081,10596,10602
6082,24130,11344
6083,6503,11557
6084,31741,12013
6085,29406,10553
6086,3946,15631
6087,18235,17368
6088,19628,16442
6089,27789,12087
6090,19212,10651
6091,25936,15507
6092,8560,10438
6093,23160,10327
6094,22887,12009
6095,13219,10031
6096,6603,10650
6097,20574,16926
6098,28667,13221
6099,30623,14949
6100,525,14855
6101,16976,14050
6102,9287,11043
6103,9314,16857
6104,3144,14702
6105,1832,17636
6106,15940,13805
6107,28799,10429
6108,24889,11740
6109,4197,17223
6110,406,13307
6111,29979,14883
6112,28866,13325
6113,5956,15533
6114,27642,12864
6115,18526,14820
6116,2669,10450
6117,14724,13229
6118,5515,14753
6119,560,15590
6120,3539,12877
6121,10926,16306
6122,16223,10816
6123,3246,16652
6124,10467,10328
6125,13560,12467
6126,12470,12599
6127,6664,11392
6128,7950,14789
6129,21188,14538
6130,28803,13217
6131,1456,12118
6132,11894,12992
6133,29049,13748
6134,723,16018
6135,23280,10973
6136,19959,15441
6137,8238,15396
6138,28771,16358
6139,32552,16839
6140,22382,17598
6141,24094,12868
6142,7950,14775
6143,6427,12274
6144,4390,14413
6145,32445,13577
6146,21011,10280
6147,12590,16466
6148,8641,15399
6149,13021,15281
6150,3597,16350
6151,12180,11837
6152,11148,14104
6153,5741,10012
6154,532,11343
6155,5265,12947
6156,11339,16563
6157,4127,13636
6158,26689,13298
6159,20625,15816
6160,23155,17107
6161,4236,16347
6162,4262,15702
6163,14131,12240
6164,1702,13116
6165,30199,12992
6166,1012,17103
6167,23463,14566
6168,4225,17951
6169,4603,10333
6170,16918,15178
6171,4241,17016
6172,10210,17212
6173,8377,13023
6174,28315,13314
6175,16034,12594
6176,29997,15522
6177,1170,16787
6178,3121,11915
6179,14242,16805
6180,32278,17042
6181,27877,15322
6182,6268,15052
6183,15772,12628
6184,21352,12546
6185,3829,16904
6186,15047,13898
6187,10437,11931
6188,6492,14461
6189,18034,13407
6190,12361,15647
6191,42,15229
6192,29230,16743
6193,20019,10403
6194,30528,16009
6195,21749,13896
6196,8137,12383
6197,9893,14234
6198,5196,11102
6199,20299,16935
6200,8690,12733
6201,21195,12898
6202,22065,13662
6203,18758,13700
6204,10249,10874
6205,25322,14382
6206,16632,12833
6207,16722,17175
6208,21868,17839
6209,2671,11167
6210,14280,14127
6211,20966,12816
6212,12399,16118
6213,14095,10875
6214,19086,14062
6215,6177,11613
6216,15158,14061
6217,8642,10892
6218,25787,13494
6219,3143,14040
6220,10091,15577
6221,597,17239
6222,27332,17921
6223,16158,11217
6224,19530,14822
6225,3979,11320
6226,15805,12286
6227,3849,11315
6228,24393,16908
6229,13312,10839
6230,7583,17860
6231,30640,12885
6232,11253,16910
6233,12306,15049
6234,32129,12003
6235,22426,17119
6236,1384,11805
6237,18492,17157
6238,19322,11479
6239,23480,14551
6240,5047,15001
6241,32104,11968
6242,1932,13590
6243,29367,14663
6244,4688,10999
6245,24456,15592
6246,1292,17160
6247,9554,15245
6248,20208,17277
6249,23640,16314
6250,21846,10455
6251,31018,13055
6252,25618,16362
6253,3276,12801
6254,18118,17372
6255,20723,11320
6256,13036,11892
6257,29114,17644
6258,4169,13304
6259,16068,14468
6260,30164,11881
6261,30356,12426
6262,22786,16964
6263,21794,16932
6264,5576,17271
6265,12796,10724
6266,9560,15008
6267,15617,17726
6268,15826,14791
6269,8220,14519
6270,28421,16552
6271,13153,12580
6272,12114,11459
6273,12745,15820
6274,8241,14789
6275,8889,17471
6276,53,16761
6277,14315,10358
6278,1332,14047
6279,1122,12567
6280,12628,15575
6281,32804,11944
6282,18491,13040
6283,29386,13570
6284,22967,17430
6285,26802,16880
6286,15850,12212
6287,24412,13800
6288,20872,14900
6289,8315,15444
6290,31632,16381
6291,30257,13806
6292,16565,15513
6293,26636,13959
6294,5048,17058
6295,8421,17031
6296,8901,15003
6297,11446,15816
6298,2188,16983
6299,8224,13907
6300,22259,10845
6301,26237,16600
6302,4596,12888
6303,13183,17010
6304,4472,12690
6305,27806,12118
6306,315,13824
6307,6302,17130
6308,8451,15007
6309,28805,17400
6310,9322,15542
6311,19077,12273
6312,16748,10143
6313,23456,10920
6314,2438,11846
6315,20572,16471
6316,22390,11392
6317,21060,15865
6318,2101,14094
6319,27300,12690
6320,226,14218
6321,6770,11588
6322,17038,14991
6323,2156,17704
6324,22832,11840
6325,18701,13219
6326,17374,15459
6327,8812,11763
6328,13385,13471
6329,12106,15817
6330,11711,15566
6331,16202,14036
6332,3984,11203
6333,25044,14397
6334,10939,17132
6335,12559,13495
6336,4358,14377
6337,21700,13233
6338,5006,10826
6339,19212,15358
6340,17981,14159
6341,6234,15939
6342,4529,15313
6343,27334,15180
6344,22084,15928
6345,31266,15503
6346,6491,13917
6347,900,11889
6348,32585,12492
6349,2221,12463
6350,26410,15149
6351,21489,10285
6352,26326,15259
6353,23187,15952
6354,29279,12978
6355,7642,11363
6356,8514,16066
6357,17002,14258
6358,12872,16970
6359,29085,11739
6360,10991,14502
6361,26958,14971
6362,23255,12166
6363,15547,16436
6364,32123,14750
6365,15429,12217
6366,11799,11943
6367,11877,14628
6368,30296,16621
6369,15262,16819
6370,1054,14696
6371,4199,10669
6372,28503,14956
6373,14381,13546
6374,6574,10997
6375,27915,17503
6376,7850,12423
6377,29557,16369
6378,27350,13689
6379,14812,15108
6380,13950,15390
6381,22579,17638
6382,7806,16597
6383,2717,15787
6384,15759,16971
6385,13298,10252
6386,17416,11628
6387,25950,10772
6388,20317,10051
6389,4449,10886
6390,30209,14299
6391,978,14709
6392,24021,13013
6393,19509,12274
6394,9462,11462
6395,9712,16039
6396,19946,14096
6397,5076,12512
6398,16572,12686
6399,3252,10800
6400,27978,11586
6401,16647,13166
6402,27048,15390
6403,28810,17901
6404,12413,17498
6405,2403,13634
6406,26229,15013
6407,29806,12124
6408,5472,16879
6409,19221,13538
6410,20211,12830
6411,7034,12548
6412,10256,14809
6413,6151,13491
6414,22212,17546
6415,32965,15617
6416,13554,14205
6417,3724,10636
6418,19987,16384
6419,30221,17904
6420,20808,15399
6421,23939,14262
6422,27918,15194
6423,7697,16179
6424,32373,13200
6425,23219,14146
6426,3706,16209
6427,12805,13793
6428,10489,11774
6429,19212,13255
6430,1645,14051
6431,594,16525
6432,6056,16523
6433,11725,13943
6434,27838,13232
6435,28601,10353
6436,1828,16317
6437,4520,17117
6438,11288,10661
6439,1876,16312
6440,23539,16468
6441,31222,11958
6442,25574,16079
6443,4090,11749
6444,24196,16099
6445,18472,16297
6446,27145,16785
6447,1621,15779
6448,17491,17686
6449,10467,13603
6450,10877,14449
6451,5626,14249
6452,18812,17042
6453,20191,15443
6454,21290,15308
6455,20244,16201
6456,14092,15546
6457,16645,12671
6458,133,12394
6459,9453,17686
6460,28994,16269
6461,19754,16514
6462,20950,16684
6463,5186,14128
6464,15781,17772
6465,32028,17762
6466,17365,16482
6467,27785,17774
6468,7799,14393
6469,21127,14098
6470,13398,13433
6471,26378,16742
6472,7567,11228
6473,18589,10497
6474,507,10577
6475,4679,10843
6476,5597,17823
6477,1368,16604
6478,10169,12525
6479,26169,17412
6480,8638,16313
6481,6125,13095
6482,17722,15428
6483,31985,14773
6484,18031,13608
6485,11303,17587
6486,30177,14132
6487,14432,14381
6488,24886,12919
6489,4021,17917
6490,6125,16662
6491,15932,16763
6492,23955,15455
6493,2305,10403
6494,27077,11052
6495,24815,17613
6496,32190,17546
6497,19310,16772
6498,12937,13815
6499,2701,13078
6500,15643,17330
6501,9173,13362
6502,28593,16678
6503,12274,10715
6504,21320,17128
6505,25588,14166
6506,1287,11432
6507,11653,12507
6508,25023,12337
6509,14292,17377
6510,8415,12898
6511,685,15577
6512,5470,10827
6513,23317,13739
6514,27759,17917
6515,4023,13383
6516,6540,17805
6517,7560,10986
6518,20553,12886
6519,23513,12816
6520,9038,16428
6521,10313,13583
6522,17405,10777
6523,27606,15938
6524,15671,16346
6525,31022,11648
6526,9115,17896
6527,678,17879
6528,22559,15688
6529,28489,11246
6530,4623,16820
6531,14770,12447
6532,962,13645
6533,126,17428
6534,10093,12591
6535,12217,14923
6536,15065,11807
6537,3561,11531
6538,13140,10648
6539,12497,13272
6540,2230,12157
6541,26223,17547
6542,3383,12533
6543,18725,13333
6544,7640,16879
6545,23943,11138
6546,9862,12191
6547,4647,15635
6548,9607,12773
6549,25102,13386
6550,12227,10551
6551,8891,17385
6552,5241,17661
6553,9051,13323
6554,16744,11767
6555,5504,16737
6556,10467,15072
6557,19149,13165
6558,9942,16035
6559,3124,16131
6560,22459,11276
6561,26903,15799
6562,19041,13405
6563,29506,17915
6564,13826,17452
6565,5853,10121
6566,30927,12376
6567,30163,16169
6568,18847,15842
6569,30471,10866
6570,8015,13477
6571,32222,11206
6572,303,13479
6573,17711,17967
6574,11342,11753
6575,2965,16366
6576,22960,12042
6577,28015,17857
6578,14660,14960
6579,24334,15438
6580,16812,12564
6581,3868,16938
6582,5782,15258
6583,5106,17066
6584,17820,15501
6585,4289,17795
6586,18676,14643
6587,26630,13195
6588,2258,16343
6589,22530,13309
6590,32826,12065
6591,24059,11332
6592,24256,13431
6593,13070,11122
6594,17084,14518
6595,5020,14880
6596,7118,15732
6597,15223,13927
6598,10691,16805
6599,22523,12586
6600,26470,12568
6601,12114,10337
6602,28156,10130
6603,24841,16601
6604,12516,11859
6605,29485,13472
6606,304,17986
6607,7361,11477
6608,20218,15167
6609,28794,12796
6610,2798,12338
6611,32663,16746
6612,16,13887
6613,23191,13339
6614,23075,10883
6615,25546,11848
6616,1576,16640
6617,12342,17229
6618,28556,16914
6619,9818,15668
6620,16296,12321
6621,17976,17092
6622,9763,13990
6623,424,14799
6624,11568,15279
6625,2817,12275
6626,31461,11779
6627,20922,11265
6628,12747,10121
6629,20544,10113
6630,21140,13467
6631,18551,16450
6632,31850,12131
6633,7806,13034
6634,5888,16676
6635,4533,10437
6636,5364,15269
6637,27808,11699
6638,13528,14725
6639,16692,10689
6640,6858,15923
6641,25258,13320
6642,12086,14058
6643,7942,17373
6644,3630,14920
6645,1306,11507
6646,24321,14646
6647,2782,12919
6648,17276,13115
6649,31054,10235
6650,31932,13912
6651,22499,17233
6652,28153,17444
6653,29612,10711
6654,11899,15799
6655,15807,10840
6656,23752,16280
6657,13556,17933
6658,2982,12423
6659,8072,14546
6660,13324,17743
6661,20019,16620
6662,5030,14653
6663,26426,11492
6664,32599,15399
6665,6319,16738
6666,7485,16479
6667,20166,12798
6668,8248,16258
6669,10202,14139
6670,26970,12468
6671,17164,10980
6672,4955,10442
6673,9757,12663
6674,16625,15899
6675,4000,10265
6676,27147,11156
6677,3626,12038
6678,27497,14968
6679,26284,14250
6680,28507,12962
6681,3982,15778
6682,9095,16969
6683,11418,12692
6684,23882,13251
6685,19777,12041
6686,5521,14807
6687,22828,17235
6688,29292,17941
6689,32235,14294
6690,20085,11271
6691,22386,15624
6692,12405,11627
6693,13173,14843
6694,26678,11344
6695,20111,14277
6696,31216,17865
6697,20649,10077
6698,4328,14343
6699,3329,15417
6700,6678,16780
6701,12808,12172
6702,3019,10517
6703,3627,11507
6704,16186,10791
6705,30654,10206
6706,23532,10891
6707,13937,17364
6708,30265,16903
6709,13763,17703
6710,1458,15756
6711,10510,15766
6712,16880,17432
6713,12432,12822
6714,15219,11112
6715,5037,16755
6716,15525,12449
6717,20260,16559
6718,1695,15946
6719,30427,16115
6720,4447,14859
6721,14427,16992
6722,13572,15431
6723,29125,15829
6724,29610,14399
6725,17810,17603
6726,17472,10774
6727,15972,10201
6728,22402,15276
6729,4681,16815
6730,9198,17439
6731,29361,13224
6732,30737,16488
6733,3773,13691
6734,29343,15788
6735,7974,16353
6736,29611,10798
6737,24673,14672
6738,23449,10492
6739,13283,14465
6740,9982,15814
6741,27240,13930
6742,3710,10230
6743,9274,16494
6744,30152,10370
6745,8386,12523
6746,7563,13499
6747,2296,10016
6748,11641,15460
6749,26497,17116
6750,2961,16340
6751,13104,10221
6752,15631,12189
6753,7742,16513
6754,16409,13899
6755,17541,16559
6756,487,10160
6757,5293,17879
6758,2807,14101
6759,32155,11667
6760,25089,17397
6761,21090,17132
6762,16369,15532
6763,17435,17217
6764,9277,13690
6765,29430,12123
6766,9041,11323
6767,5210,11811
6768,11394,13572
6769,14186,15139
6770,3430,15603
6771,13828,15125
6772,28222,15539
6773,8734,10724
6774,32257,16123
6775,10778,17063
6776,20679,15811
6777,25847,16117
6778,5451,13828
6779,13285,13265
6780,7575,11375
6781,20579,15844
6782,22332,13306
6783,19470,14132
6784,15222,15152
6785,23498,11723
6786,12326,15190
6787,18821,12745
6788,12961,12451
6789,9843,10379
6790,23568,14352
6791,5737,17000
6792,25945,15368
6793,19032,17256
6794,7574,14450
6795,5450,13495
6796,10335,10470
6797,28935,11329
6798,16486,11464
6799,17521,12141
6800,13579,16205
6801,22309,16618
6802,23429,10036
6803,8496,17218
6804,30131,11187
6805,5409,16104
6806,21528,13598
6807,21387,11829
6808,16664,10560
6809,14779,15112
6810,18487,12680
6811,8651,16313
6812,2221,17509
6813,12583,16860
6814,19499,17343
6815,8219,13949
6816,18225,11559
6817,27242,12307
6818,12425,13165
6819,11281,10711
6820,635,10746
6821,19376,12468
6822,18086,17420
6823,30283,13196
6824,9245,13192
6825,10775,10807
6826,29634,15093
6827,21922,17150
6828,16265,13073
6829,28915,16320
6830,13521,10006
6831,19792,12211
6832,30617,15468
6833,8831,14968
6834,7876,15682
6835,10186,14078
6836,19163,12075
6837,9077,10506
6838,28471,10659
6839,17425,15884
6840,5224,12636
6841,3490,15287
6842,1891,15946
6843,3595,14796
6844,23598,10668
6845,32281,16151
6846,2891,15015
6847,4473,16764
6848,2603,15783
6849,14586,10157
6850,4164,13588
6851,18797,15757
6852,29626,14234
6853,1895,10277
6854,1294,12747
6855,16107,14450
6856,402,14362
6857,28579,10604
6858,26839,10745
6859,29040,10442
6860,1810,13853
6861,2711,15020
6862,24015,17258
6863,8523,10024
6864,25249,14213
6865,4834,15459
6866,19614,11683
6867,27190,17211
6868,18041,13629
6869,30213,11295
6870,29273,12686
6871,23888,14623
6872,26484,16700
6873,31992,12184
6874,2019,12240
6875,1915,14079
6876,26838,16295
6877,3300,13674
6878,14344,16951
6879,4726,15524
6880,15218,11987
6881,32254,16365
6882,2717,14415
6883,11598,17887
6884,29729,14824
6885,10429,13235
6886,15003,10004
6887,30774,13007
6888,24492,11425
6889,23296,14301
6890,31771,14273
6891,16655,10768
6892,12059,16495
6893,14495,17498
6894,16755,16199
6895,317,17664
6896,19615,14653
6897,22140,13821
6898,21102,12697
6899,24233,17263
6900,28289,13775
6901,4093,16826
6902,29602,12644
6903,19540,15971
6904,28878,12996
6905,5290,11454
6906,17891,14876
6907,25935,11844
6908,3777,10746
6909,5317,16168
6910,25861,11250
6911,19860,16746
6912,1440,12560
6913,4731,14695
6914,13175,14689
6915,8944,10562
6916,20804,16838
6917,27517,13425
6918,2138,13096
6919,13591,13783
6920,1511,16577
6921,2035,12252
6922,22104,17170
6923,18148,13507
6924,1930,15980
6925,22518,17181
6926,24346,13425
6927,6708,16241
6928,3646,10936
6929,1216,16604
6930,7162,17769
6931,27422,16781
6932,31000,15875
6933,10971,10736
6934,21935,13416
6935,16033,13515
6936,19690,13270
6937,20882,11644
6938,32423,16947
6939,3282,14609
6940,19116,15689
6941,21104,17829
6942,23047,14492
6943,19240,15618
6944,17202,10753
6945,25475,15727
6946,18877,16464
6947,17166,11240
6948,27919,11354
6949,1356,14195
6950,7630,14284
6951,10116,17661
6952,25687,15903
6953,17191,12735
6954,19556,17648
6955,2986,11478
6956,17370,10038
6957,241,13194
6958,16871,11308
6959,675,14189
6960,16340,11417
6961,6146,14610
6962,31213,10647
6963,12953,14985
6964,31681,13567
6965,16353,16724
6966,28588,10334
6967,20763,15820
6968,12078,12569
6969,19014,10663
6970,25259,16025
6971,6752,16921
6972,22130,10680
6973,22904,10166
6974,9273,16377
6975,25406,11488
6976,27948,13579
6977,26332,13592
6978,8725,14750
6979,14836,14599
6980,22654,11590
6981,27734,13582
6982,30620,10821
6983,29640,16566
6984,8687,13343
6985,7191,17048
6986,9578,15519
6987,1582,15167
6988,14719,11250
6989,20644,11380
6990,24079,12476
6991,24501,13929
6992,24731,10821
6993,31351,10100
6994,26355,13158
6995,4135,17304
6996,26176,16741
6997,23636,17211
6998,26428,10315
6999,20582,13018
7000,27676,10351
7001,6137,13267
7002,16251,12434
7003,29662,14480
7004,24192,15275
7005,2482,14062
7006,21279,14798
7007,28130,17207
7008,9905,14802
7009,21433,17144
7010,18778,13776
7011,2702,12242
7012,1742,10224
7013,807,13461
7014,10784,14742
7015,21223,14966
7016,25956,15844
7017,25257,12092
7018,8965,17314
7019,27418,11313
7020,2917,12869
7021,15714,11503
7022,26446,16678
7023,29200,13528
7024,22864,16095
7025,32601,17558
7026,21999,10523
7027,18164,11244
7028,2018,14363
7029,30415,10487
7030,23980,15537
7031,12653,11560
7032,8121,11132
7033,23063,15765
7034,30004,10785
7035,3455,13482
7036,22712,14150
7037,32570,16098
7038,1103,12190
7039,1968,13563
7040,25615,10297
7041,18550,12193
7042,23488,10217
7043,8810,10493
7044,4698,15995
7045,28706,12701
7046,21501,12356
7047,28244,15984
7048,23762,12115
7049,31521,15167
7050,32739,17470
7051,477,11809
7052,6161,11857
7053,1176,16080
7054,2127,12205
7055,32102,16367
7056,14039,17804
7057,12214,10444
7058,14695,11130
7059,31866,14331
7060,10145,17604
7061,27095,14559
7062,19519,13846
7063,21574,14379
7064,15433,14693
7065,10628,14207
7066,3896,12747
7067,5335,17051
7068,23024,14573
7069,22099,16357
7070,3970,13485
7071,29932,10402
7072,18016,13156
7073,27927,17001
7074,7810,12975
7075,19329,16572
7076,13439,12234
