Azure College at Sebring,2940 US 27 South,Sebring,FL,33876,
Ridge Technical College,7700 State Rd 544,Winter Haven,FL,33881,
Eye Centers of Florida Residency in Ocular Disease,4101 Evans Ave.,Fort Myers,FL,33901,
Premiere International College,2055 Central Avenue,Fort Myers,FL,33901,
Sunstate Academy,2040 Colonial Blvd. Ste 100,Fort Myers,FL,33907,
The Salon Professional Academy - North Fort Myers,1388 Colonial Boulevard,Fort Myers,FL,33907,
Heritage Institute,6630 Orion Drive,Fort Myers,FL,33912,
Fort Myers Technical College,3800 Michigan Ave,Fort Myers,FL,33916,
IMPAC University,900 West Marion Avenue,Punta Gorda,FL,33950,
Florida Academy,4387 Colonial Blvd.,Fort Myers,FL,33966,
Cape Coral Technical College,360 Santa Barbara Boulevard North,Cape Coral,FL,33993,
Wolford College,4933 Tamiami Trail,Naples,FL,34103,
Lorenzo Walker Institute of Technology,3702 Estey Avenue,Naples,FL,34104,
Med-Life Institute,4995 Tamiami Trail East,Naples,FL,34113,
Ave Maria School of Law,1025 Commons Circle,Naples,FL,34119,
Ave Maria University,5050 Ave Maria Boulevard,Ave Maria,FL,34142,
Immokalee Technical Center,508 North 9th Street,Immokalee,FL,34142,
Manatee Technical College,6305 State Road 70 East,Bradenton,FL,34203,
Florida College of Natural Health,616  67th Street Circle East,Bradenton,FL,34208,
Suncoast Technical College,4748 Beneva Rd,Sarasota,FL,34233,
Program Name: Center for Guided Montessori Studies,5237 Ashton Road,Sarasota,FL,34233,
Sarasota School of Massage Therapy,5899 Whitfield Avenue,Sarasota,FL,34241,
Seacoast Center for Education at New Gate School,11011 Clark Road,Sarasota,FL,34241,
Montessori Live,2001 Pinebrook Rd.,Venice,FL,34292,
Taylor College,5190 SE 125th Street,Belleview,FL,34420,
Withlacoochee Technical Institute,1201 West Main Streeet,Inverness,FL,34450,
The Salon Professional Academy - Inverness,1522 U.S. Highway 41 North,Inverness,FL,34450,
College of Central Florida,3001 SW College Road,Ocala,FL,34474,
Suncoast Technical Education Center,4057 California Street,Brooksville,FL,34604,
Career Institute of Florida - Spring Hill,7353-7355 Spring Hill Drive,Spring Hill,FL,34606,
Bene's Career Academy,7027 US Hwy 19,New Port Richey,FL,34652,
Keiser Career College - Port St. Lucie,9468 South U.S. 1,Port St. Lucie,FL,34652,
Fred K. Marchman Technical College,7825 Campus Drive,New Port Richey,FL,34653,
American Health Institute,10138 US Highway 19,Port Richey,FL,34668,
Palm Harbor Montessori Teacher Education Center,1961 East Lake Road,Palm Harbor,FL,34683,
Central Florida Institute - Palm Harbor,30522 U.S. Highway 19 North,Palm Harbor,FL,34684,
Florida Department of Corrections,19225 US Highway 27,Clermont,FL,34715,
Orlando VA Medical Center,2285 North Central Avenue,Kissimmee,FL,34741,
Florida Christian College,1011 Bill Beck Blvd,Kissimmee,FL,34744,
Technical Education Center-Osceola,501 Simpson Rd,Kissimmee,FL,34744,
Orlando Montessori Teacher Education Institute,901 Begonia,Celebration,FL,34747,
Beacon College,105 E Main St,Leesburg,FL,34748,
Orange Technical College - Westside Campus,955 East Story Road,Winter Garden,FL,34787,
Unlimited Cosmetology School LLC,102 Broad Street,Hattiesburg,MS,34901,
Aviator College of Aeronautical Science & Technology,3800 St. Lucie Blvd.,Ft. Pierce,FL,34946,
Port St. Lucie Beauty Academy,10036 South U.S. 1,Port St. Lucie,FL,34952,
Alpha Institute of the Treasure Coast,1599 SE Port St. Lucie Boulevard,Port St. Lucie,FL,34952,
Central Alabama Community College,1675 Cherokee Road,Alexander City,AL,35010,
Miles College,5500 Myron Massey Blvd,Fairfield,AL,35064,
Nunation School of Cosmetology,310 Valley Road,Fairfield,AL,35064,
Alabama State College of Barber Styling,753 Main St.,Gardendale,AL,35071,
University of Montevallo,Station 6001,Montevallo,AL,35115,
Virginia College Technical,2790 Pelham Pkwy,Pelham,AL,35124,
Bevill State Community College,101 State St,Sumiton,AL,35148,
Talladega College,627 W Battle St,Talladega,AL,35160,
Southeastern School of Cosmetology,3112 Five Points West Ensley Avenue,Birmingham,AL,35208,
Virginia College - Birmingham,488 Palisades Boulevard,Birmingham,AL,35209,
VisionAmerica of Birmingham Residency in Ocular Disease,250 State Farm Parkway,Birmingham,AL,35209,
Xcell Academy A Paul Mitchell Partner School dba Paul Mitchell the School Birmingham,1694 Montgomery Highway #124,Hoover,AL,35216,
Virginia College School of Construction,65 Bagby Drive,Birmingham,AL,35219,
Midfield Institute of Cosmetology,26 B Phillips Drive,Midfield,AL,35228,
University of Alabama at Birmingham,1720 2nd Avenue South,Birmingham,AL,35233,
Veterans Affairs Medical Center/Birmingham Advanced Education in General Dentistry 12 Months,700 South 19th Street,Birmingham,AL,35233,
Birmingham VAMC Residency in Geriatric Optometry,700 South 19th Street (124),Birmingham,AL,35233,
Veterans Affairs Medical Center/Birmingham Dental General Practice Residency 12 Months,700 South 19th Street,Birmingham,AL,35233,
Physicians Medical Center Carraway,1600 Carraway Blvd.,Birmingham,AL,35242,
Aveda Institute Birmingham,3200 Galleria Circle,Hoover,AL,35244,
Birmingham Southern College,900 Arkadelphia Road,Birmingham,AL,35254,
First Class Cosmetology School,306 State Street,Beloit,WI,35311,
Stillman College,3601 Stillman Boulevard,Tuscaloosa,AL,35403,
Tuscaloosa VA Medical Center,3701 Loop Road East,Tuscaloosa,AL,35404,
University of West Alabama,205 North Washington Street,Livingston,AL,35470,
University Academy of Hair Design,3400 McFarland Boulevard #3,Northport,AL,35476,
Athens State University,300 N Beaty St,Athens,AL,35611,
Northwest-Shoals Community College - Muscle Shoals,800 George Wallace Blvd,Muscle Shoals,AL,35661,
Calhoun Community College,6250 U S Highway 31 N,Tanner,AL,35671,
Alabama A & M University,4900 Meridian St,Normal,AL,35762,
Gaither and Company Beauty College,414 E Willow St,Scottsboro,AL,35768,
Huntsville Hospital,101 Sivley Road,Huntsville,AL,35801,
Legacy Christian University,6806 Whitesburg Dr.,Huntsville,AL,35802,
Covert & Associates Dale Carnegie Training,,Huntsville,AL,35806,
Mimi's Beauty Academy of Cosmetology LLC,2117 Jonathan Drive,Huntsville,AL,35810,
J.F. Drake State Community and Technical College,3421 Meridian St North,Huntsville,AL,35811,
Huntsville Bible College,906 Oakwood Ave,Huntsville,AL,35811,
Northwest-Shoals Community College - Phil Campbell,2080 College Road,Phil Campbell,AL,35881,
Oakwood University,7000 Adventist Blvd N.W.,Huntsville,AL,35896,
University of Alabama at Huntsville,301 Sparkman Dr,Huntsville,AL,35899,
Gadsden Business College,3225 Rainbow Drive Suite 246,Rainbow City,AL,35906,
New Beginning College of Cosmetology,421 Martling Road,Albertville,AL,35950,
Northeast Alabama Community College,138 Alabama Highway 35,Rainsville,AL,35986,
J F Ingram State Technical College,5375 Ingram Road,Deatsville,AL,36022,
J.F. Ingram Technical College,5375 Ingram Road,Deatsville,AL,36022,
Central Alabama Veterans Health Care System,2400 Hospital Road (123),Tuskegee,AL,36083,
Alabama State University,915 S Jackson Street,Montgomery,AL,36104,
H. Councill Trenholm State Community College,1225 Air Base Blvd,Montgomery,AL,36108,
Montgomery Job Corps Center,1145 Air Base Blvd.,Montgomery,AL,36108,
Baptist Medical Center South,2169 Normandie Dr.,Montgomery,AL,36111,
The Hair Academy LLC,3150 McGehee Road,Montgomery,AL,36111,
Jacksonville State University,700 Pelham Road North,Jacksonville,AL,36265,
Southern Union State Community College,750 Roberts St,Wadley,AL,36276,
Alabama Aviation College,3405 South U.S. Highway 231,Ozark,AL,36360,
Reid State Technical College,I-65 and Highway 83,Evergreen,AL,36401,
Jefferson Davis Community College,220 Alco Dr,Brewton,AL,36426,
Alabama Southern Community College,2800 South Alabama Avenue,Monroeville,AL,36460,
Fortis College,200 E. Laurel Avenue,Foley,AL,36535,
Alabama School of Nail Technology & Cosmetology,202 Commerce Street,Jackson,AL,36545,
Columbia Southern University,21982 University Lane,Orange Beach,AL,36561,
Cardiac & Vascular Institute of Ultrasound,2936 North McVay Drive,Mobile,AL,36606,
Fortis College,7033 Airport Boulevard,Mobile,AL,36608,
John Weinaker Montessori School,227 Hillcrest Road,Mobile,AL,36608,
Remington College - Mobile Campus,828 Downtowner Loop West,Mobile,AL,36609,
Concordia College Alabama,1804 Green Street,Selma,AL,36701,
Selma University,1501 Lapsley Street,Selma,AL,36701,
Judson College,302 Bibb St,Marion,AL,36756,
Marion Military Institute,1101 Washington St,Marion,AL,36756,
Auburn University Main Campus,2316 Walker Building,Auburn University,AL,36849,
Chattahoochee Valley Community College,2602 College Dr,Phenix City,AL,36869,
Montessori Training Center of Brentwood,6021 Cloverland Drive,Brentwood,TN,37027,
Miller-Motte Technical College - Clarksville,1820 Business Park Dr,Clarksville,TN,37040,
Daymar College - Clarksville,2691 Trenton Road,Clarksville,TN,37040,
Queen City College,1594 Fort Campbell Blvd,Clarksville,TN,37042,
North Central Institute,168 Jack Miller Blvd,Clarksville,TN,37042,
Austin Peay State University,601 College St,Clarksville,TN,37044,
Tennessee College of Applied Technology - Dickson,740 Hwy 46,Dickson,TN,37055,
O'More College of Design,423 S Margin St,Franklin,TN,37064,
Welch College,1045 Bison Trail,Gallatin,TN,37066,
Williamson College,274 Mallory Station Road,Franklin,TN,37067,
Tennessee College of Applied Technology - Hartsville,716 McMurry Blvd.,Hartsville,TN,37074,
Cumberland University,One Cumberland Square,Lebanon,TN,37087,
Genesis Career College,1505 Noah Court,Lebanon,TN,37087,
Tennessee College of Applied Technology - McMinnville,241 Vo-Tech Drive,McMinnville,TN,37110,
Nashville College of Medical Careers,1556 Crestview Dr,Madison,TN,37115,
Nossi College of Art,590 Cheron Road,Nashville,TN,37115,
Dudley Nwani International,966 Madison Square,Madison,TN,37115,
Nashville Barber and Style Academy,968 Madison Square,Madison,TN,37115,
Middle Tennessee School of Anesthesia Inc,315 Hospital Drive,Madison,TN,37116,
Tennessee College of Applied Technology - Murfreesboro,1303 Old Fort Parkway,Murfreesboro,TN,37129,
Tennessee Valley Health,3400 Lebanon Pike,Murfreesboro,TN,37129,
Allied Health Careers Institute,1233 Commerce Park,Murfreesboro,TN,37130,
Middle Tennessee State University,1301 East Main Street,Murfreesboro,TN,37132,
Tennessee College of Applied Technology - Shelbyville,1405 Madison Street,Shelbyville,TN,37160,
Buchanan Beauty College,925 Sevier Street,Shelbyville,TN,37160,
John A Gupton College,1616 Church St,Nashville,TN,37203,
SAE Institute of Technology - Nashville,7 Music Circle North,Nashville,TN,37203,
Wang Vision Institute Residency in Refractive and Ocular Surgery,1801 West End Ave. Suite 1150,Nashville,TN,37203,
St. Thomas/Nashville CPE Partnership,4220 Harding Road,Nashville,TN,37205,
Lincoln College of Technology,1524 Gallatin Rd,Nashville,TN,37206,
Music City Barber College LLC,903 Dickerson Road,Nashville,TN,37207,
Shear Majik School of Beauty,121 A Oak Valley Drive,Nashville,TN,37207,
Meharry Medical College,1005 Dr. D.B. Todd Blvd.,Nashville,TN,37208,
Nashville General Hospital,1818 Albion Street,Nashville,TN,37208,
Meharry Medical College School of Dentistry General Practice Residency 12 Months,1005 D.B. Todd Blvd.,Nashville,TN,37208,
Meharry Medical College School of Dentistry Predoctoral Internship,1005 D.B. Todd Blvd.,Nashville,TN,37208,
Tennessee College of Applied Technology - Nashville,100 White Bridge Rd,Nashville,TN,37209,
Volunteer Beauty Academy,5338 Charlotte Avenue,Nashville,TN,37209,
Trevecca Nazarene University,333 Murfreesboro Rd,Nashville,TN,37210,
Nashville Film Institute,191 Polk Avenue,Nashville,TN,37210,
National College,1638 Bell Road,Nashville,TN,37211,
Remington College-Nashville Campus,441 Donelson Pk Ste 150,Nashville,TN,37214,
Brightwood College - Nashville,750 Envious Lane,Nashville,TN,37217,
Meridian Institute of Surgical Assisting,1507 County Hospital Road,Nashville,TN,37218,
Excel Barber and Style College,3532 West Hamilton Avenue,Nashville,TN,37218,
Vanderbilt University Medical Center,1161 21st Avenue South,Nashville,TN,37232,
Vanderbilt University,2101 West End Avenue,Nashville,TN,37240,
Tennessee Career College,443 Donelson Pike,Nashville,TN,37241,
Tennessee College of Applied Technology - Athens,PO Box 848 1635 Vo-Tech Drive,Athens,TN,37303,
Tennessee Wesleyan University,204 East College Street,Athens,TN,37303,
New Concepts School of Cosmetology,1412 South Lee Highway,Cleveland,TN,37311,
Love Beauty School,1161 Murfreesboro Highway,Manchester,TN,37355,
Motlow State Community College,6015 Ledford Mill Road,Tullahoma,TN,37388,
Tennessee Temple University,1815 Union Ave,Chattanooga,TN,37404,
Temple Baptist Seminary,1906  Union Avenue,Chattanooga,TN,37404,
Ezp's College of Barbering,3983 Brainerd Road,Chattanooga,TN,37411,
Chattanooga College - Med. & Dental Tech Careers,248 Northgate Mall Dr.,Chattanooga,TN,37415,
Jenny Lea Academy of Cosmetology,222 East Unaka Avenue,Johnson City,TN,37601,
Jacobs Creek Job Corps Civilian Conservation Center,984 Denton Valley Road,Bristol,TN,37620,
Tennessee College of Applied Technology - Elizabethton,PO Box 789 426 Highway 91,Elizabethton,TN,37643,
Milligan College,1 Blowers Boulevard,Milligan College,TN,37682,
Mountain Home VA Medical Center,Corner of Lamont & Veterans Way,Mountain Home,TN,37684,
Tusculum College,60 Shiloh Road,Greeneville,TN,37743,
Tennessee College of Applied Technology - Harriman,1745 Harriman Highway,Harriman,TN,37748,
Roane State Community College,276 Patton Lane,Harriman,TN,37748,
Tennessee College of Applied Technology - Oneida/Huntsville,355 Scott High Drive,Huntsville,TN,37756,
Tennessee College of Applied Technology - Jacksboro,265 Elkins Road,Jacksboro,TN,37757,
Carson-Newman University,1646 Russell Avenue,Jefferson City,TN,37760,
Tennessee Internship Consortium,1432 E. Lee Highway,Loudon,TN,37774,
Tennessee Truck Driving School,4401 Singleton Road,Louisville,TN,37777,
The Crown College of the Bible,2307 West Beaver Creek Drive,Powell,TN,37849,
Smokey Mountain Trucking Institute,3173 Newport Highway,Sevierville,TN,37876,
Knoxville Institute of Hair Design,1221 North Central Street,Knoxville,TN,37917,
Fountainhead College of Technology,3203 Tazewell Pke,Knoxville,TN,37918,
Huntington College of Health Sciences,117 Legacy View Way,Knoxville,TN,37918,
Tennessee College of Applied Technology - Knoxville,1100 Liberty St,Knoxville,TN,37919,
Paul Mitchell the School Knoxville,8330 Kingston Pike,Knoxville,TN,37919,
Tennessee School of Beauty of Knoxville Inc,4704 Western Ave,Knoxville,TN,37921,
Cherokee Health Systems,2018 Western Avenue,Knoxville,TN,37921,
Johnson University,7900 Johnson Drive,Knoxville,TN,37998,
L'Ecole Culinaire - Cordova,1245 North Germantown Parkway,Cordova,TN,38016,
Tennessee College of Applied Technology - Covington,PO Box 249 1600 Hwy 51 South,Covington,TN,38019,
Mason Academy of Cosmetology,12198 Main Street P.O. Box 581,Mason,TN,38049,
Tennessee College of Applied Technology - Newbern,340 Washington St,Newbern,TN,38059,
Tennessee College of Applied Technology - Ripley,127 Industrial Drive,Ripley,TN,38063,
Southwest Tennessee Community College,737 Union Avenue,Memphis,TN,38103,
Visible Music College,200 Madison Ave,Memphis,TN,38103,
Baptist Memorial College of Health Sciences,1003 Monroe Ave,Memphis,TN,38104,
Christian Brothers University,650 E Parkway S,Memphis,TN,38104,
Methodist Healthcare,1265 Union Avenue,Memphis,TN,38104,
Methodist Hospital School of Nursing,251 S Claybrook,Memphis,TN,38104,
William R. Moore College of Technology,1200 Poplar Avenue,Memphis,TN,38104,
Pyramid Beauty School,1292 Madison Avenue,Memphis,TN,38104,
Memphis VAMC Residency in Primary Eye Care,1030 Jefferson Avenue,Memphis,TN,38104,
Memphis VA Medical Center Dietetic Internship,1030 Jefferson Avenue,Memphis,TN,38104,
Memphis VA Medical Center Psychology Internship,1030 Jefferson Avenue,Memphis,TN,38104,
Memphis VA Medical Center,1030 Jefferson Avenue,Memphis,TN,38104,
Memphis VA Medical Center Residency in Clinical Neuropsychology,1030 Jefferson Ave,Memphis,TN,38104,
The Barber School,1309 Jackson Avenue,Memphis,TN,38107,
Vibe Barber College,623 Chelsea Avenue,Memphis,TN,38107,
Last Minute Cuts School of Barbering & Cosmetology,2195 South Third Street,Memphis,TN,38109,
New Wave Hair Academy,804 S Highland,Memphis,TN,38111,
Defense Contract Audit Institute,4075 Park Avenue,Memphis,TN,38111,
The Center for Cosmetology Education,3099 South Perkins,Memphis,TN,38118,
Mid-South Christian College,3097 Knight Road,Memphis,TN,38118,
Tennessee Academy of Cosmetology - Memphis,7053 Winchester Road,Memphis,TN,38125,
TechSkills - Memphis,3237 Players Club Parkway,Memphis,TN,38125,
LeMoyne-Owen College,807 Walker Ave,Memphis,TN,38126,
All Saints Bible College,930 Mason Street,Memphis,TN,38126,
Health-Tech Institute of Memphis,571 Vance Avenue,Memphis,TN,38126,
West Tennessee Eye Residency in Family Practice,2070 Whitney Ave,Memphis,TN,38127,
New Wave Hair Academy,3250 Coleman Rd.,Memphis,TN,38128,
Remington College-Memphis Campus,2710 Nonconnah Blvd,Memphis,TN,38132,
Vatterott College - Memphis,2655 Dividend Drive,Memphis,TN,38132,
Vatterott Career College,6991 Appling Farms Parkway,Memphis,TN,38133,
University of Memphis,341 Administration Building,Memphis,TN,38152,
Tennessee School of Massage,556 Colonial,Memphis,TN,38177,
Bethel University,325 Cherry Avenue,McKenzie,TN,38201,
Tennessee College of Applied Technology - McKenzie,16940 Highland Dr,McKenzie,TN,38201,
Tennessee College of Applied Technology - Paris,312 S Wilson Street,Paris,TN,38242,
Lambuth University,705 Lambuth Boulevard,Jackson,TN,38301,
New Wave Hair Academy,1433 Hollywood,Jackson,TN,38301,
Tennessee College of Applied Technology - Jackson,2468 Technology Center Drive,Jackson,TN,38301,
West Tennessee Business College,1186 Highway 45 Bypass,Jackson,TN,38301,
Montessori Educational Institute of North America,278 Cooper Anderson Road,Jackson,TN,38305,
Institute of Hair Design,205 Enterprise Drive,Adamsville,TN,38310,
Tennessee College of Applied Technology - Crump,3070 Highway 64 West,Crump,TN,38327,
Elite College of Cosmetology,459 North Main Street,Lexington,TN,38351,
Arnolds Beauty School,1179 S Second St,Milan,TN,38358,
Styles and Profiles Beauty College,119 S Second St,Selmer,TN,38375,
Columbia State Community College,1665 Hampshire Pike,Columbia,TN,38401,
Tennessee Career Institute,1412 Trotwood Avenue Suite 1,Columbia,TN,38401,
Oxford Graduate School,500 Oxford Dr,Dayton,TN,38403,
Career Beauty College,113 South Military,Lawrenceburg,TN,38464,
Tennessee College of Applied Technology - Pulaski,PO Box 614 1233 E. College Street,Pulaski,TN,38478,
Mr. Wayne's School of Unisex Hair Design,170 S Willow Ave,Cookeville,TN,38501,
Fortis Institute - Cookeville,1025 Highway 111,Cookeville,TN,38501,
Tennessee College of Applied Technology - Crossville,PO Box 2959 910 N. Miller Avenue,Crossville,TN,38555,
Shear Academy,780 West Avenue,Crossville,TN,38555,
Tennessee College of Applied Technology - Livingston,740 High Tech Dr,Livingston,TN,38570,
Coahoma Community College,3240 Friars Point Rd,Clarksdale,MS,38614,
Rust College,150 Rust Ave,Holly Springs,MS,38635,
Delta Technical College,6550 D Interstate Boulevard,Horn Lake,MS,38637,
Delta Beauty College,697 Delta Plaza,Greenville,MS,38701,
Delta State University,1003 West Sunflower Road,Cleveland,MS,38733,
Mississippi Delta Community College,Hwy 3 and Cherry St,Moorhead,MS,38761,
Waldrip Center for Therapeutic Massage,3018 Cliff Gookin Blvd,Tupelo,MS,38801,
Northeast Mississippi Community College,101 Cunningham Boulevard,Booneville,MS,38829,
ICS the Wright Beauty College,2077 Hwy 72 E,Corinth,MS,38834,
Itawamba Community College,602 West Hill Street,Fulton,MS,38843,
KC's School of Hair Design,187 Highway 15 North,Pontotoc,MS,38863,
J & J Hair Design College - Greenwood,502 Howard Street,Greenwood,MS,38930,
Academy of Hair Design Seven,215 HWY 35 N,Carthage,MS,39051,
Jones Hair Design College,305 Highway 16 West,Carthage,MS,39051,
Mississippi College,200 South Capitol Street,Clinton,MS,39058,
Mississippi Job Corps Center,400 Harmony Road,Crystal Springs,MS,39059,
Holmes Community College,#1 Hill St,Goodman,MS,39079,
Magnolia Bible College,822 S Huntington St,Kosciusko,MS,39090,
Hinds Community College,501 E Main St,Raymond,MS,39154,
Tougaloo College,500 W County Line Rd,Tougaloo,MS,39174,
Copiah-Lincoln Community College,1028 J.C. Redd Drive,Wesson,MS,39191,
Mississippi State Hospital Psychology Internship,Building 51,Whitfield,MS,39193,
Belhaven University,1500 Peachtree St,Jackson,MS,39202,
Academy of Hair Design,1815 Terry Rd,Jackson,MS,39204,
Magnolia College of Cosmetology,4725 I55 N,Jackson,MS,39206,
Academy of Hair Design Four,3167 Hwy 80 E,Pearl,MS,39208,
Reformed Theological Seminary,5422 Clinton Blvd.,Jackson,MS,39209,
Traxler's School of Hair,2845 Suncrest Drive,Jackson,MS,39212,
Mississippi School of Therapeutic Massage,1935 A Lakeland Drive,Jackson,MS,39216,
Jackson State University,1440 J R Lynch St,Jackson,MS,39217,
Antonelli College - Jackson,2323 Lakeland Drive,Jackson,MS,39232,
Wesley Biblical Seminary,PO Box 9938,Jackson,MS,39286,
Final Touch Beauty School,5700 North Hills Street,Meridian,MS,39307,
Antonelli College - Hattiesburg,1500 N 31st Ave,Hattiesburg,MS,39401,
Academy of Hair Design #6,6552 U.S. Highway 49,Hattiesburg,MS,39401,
Pine Grove Behavioral Health and Addiction Services,1 Lincoln Parkway Suite 201,Hattiesburg,MS,39402,
Jones County Junior College,900 S Court St,Ellisville,MS,39437,
Mississippi College of Beauty Culture,732 Sawmill Rd,Laurel,MS,39440,
Pearl River Community College,101 Highway 11N,Poplarville,MS,39470,
Chris Beauty College,1265 Pass Rd,Gulfport,MS,39501,
Gulfport Job Corps Center,3300 20th Street,Gulfport,MS,39501,
Blue Cliff College - Gulfport,12251 Bernard Parkway,Gulfport,MS,39503,
Infinity Career College,319 Pass Road,Gulfport,MS,39507,
Gulf Coast Dietetic Internship,724 Live Oak Drive,Biloxi,MS,39532,
Vortex Helicopters,7120 Jones Truck Line Rd.,Long Beach,MS,39560,
Day Spa Career College,3900 Bienville Boulevard,Ocean Springs,MS,39564,
Mississippi Gulf Coast Community College,51 Main Street,Perkinston,MS,39573,
Mississippi University for Women,1100 College Street,Columbus,MS,39701,
Oral and Facial Surgical Center,300 Hospital Drive,Columbus,OH,39701,
Mississippi State University,610 Allen Hall,Mississippi State,MS,39762,
Bainbridge State College,2500 E Shotwell St,Bainbridge,GA,39819,
Saint Catharine College,2735 Bardstown Rd,Saint Catharine,KY,40061,
University of Louisville Hospital,530 South Jackson Street,Louisville,KY,40202,
Spalding University,845 South Third Street,Louisville,KY,40203,
Simmons College of Kentucky,1018 South 7th Street,Louisville,KY,40203,
Galen College of Nursing,1031 Zorn Avenue Suite 400,Louisville,KY,40206,
St. Matthews Counseling Center Parish Based Program,3515 Grandview Avenue,Louisville,KY,40207,
Spencerian College - Louisville,4627 Dixie Hwy,Louisville,KY,40216,
Sullivan College of Technology and Design,3901 Atkinson Square Dr,Louisville,KY,40218,
Trend Setter's Academy of Beauty Culture,8111 Preston Highway,Louisville,KY,40219,
Paul Mitchell The School Louisville,156 North Hurstbourne Parkway,Louisville,KY,40222,
Louisville Bible College,8211 Restoration Drive,Louisville,KY,40228,
American College of Barbering,11320 North Preston Highway,Louisville,KY,40229,
Trend Setters Academy-Louisville,7283 Dixie Hwy,Louisville,KY,40258,
Georgetown College,400 East College Street,Georgetown,KY,40324,
Morehead State University,150 University Blvd,Morehead,KY,40351,
Nutek Academy of Beauty Inc,153 Evans Drive,Mount Sterling,KY,40353,
Barrett and Company School of Hair Design,973 Kimberly Square,Nicholasville,KY,40356,
Kentucky Horseshoeing School,3612 Lexington Road,Richmond,KY,40475,
Medical Career & Technical College,630 Eastern Bypass,Richmond,KY,40475,
Lexington Beauty College,90 Southport Drive,Lexington,KY,40502,
Lexington Theological Seminary,230 Lexington Theological Seminary,Lexington,KY,40503,
Lexington Healing Arts Academy,272 Southland Drive,Lexington,KY,40503,
St Joseph Healthcare,One St Joseph Dr,Lexington,KY,40504,
Saint Joseph Health System,One Saint Joseph Drive,Lexington,KY,40504,
Bluegrass Community and Technical College,470 Cooper Drive,Lexington,KY,40506,
National College of Business and Tech-Lexington,628 East Main Street,Lexington,KY,40508,
Lexington Baptist College,147 Walton Avenue,Lexington,KY,40508,
American National University,2376 Sir Barton Way,Lexington,KY,40509,
Paul Mitchell the School - Lexington,3644 Boston Road,Lexington,KY,40514,
University of Kentucky Chandler Medical Center,800 Rose Street,Lexington,KY,40536,
Kentucky State University,400 East Main Street,Frankfort,KY,40601,
LAUREL TECHNICAL COLLEGE,235 S LAUREL RD,LONDON,KY,40744,
University of the Cumberlands,6191 College Station Drive,Williamsburg,KY,40769,
Southeast Kentucky Community and Technical College,700 College Rd,Cumberland,KY,40823,
Collins School of Cosmetology,111 West Chester Ave,Middlesboro,KY,40965,
Gateway Community and Technical College,1025 Amsterdam Rd,Covington,KY,41011,
Greater Cincinnati Center for Montessori Education,1053 Madison Avenue,Covington,KY,41011,
Beckfield College,16 Spiral Drive,Florence,KY,41042,
Maysville Community and Technical College,1755 U.S. 68,Maysville,KY,41056,
Northern Kentucky University,University Dr,Highland Heights,KY,41099,
King's Daughters' Medical Center,2201 Lexington Avenue,Ashland,KY,41101,
Ashland School of Beauty Culture,1653 Greenup Avenue,Ashland,KY,41101,
Bellefonte Academy of Beauty,420 Belfont Street,Russell,KY,41169,
Kentucky Mountain Bible College,855 Hwy 541,Jackson,KY,41339,
University of Pikeville,147 Sycamore Street,Pikeville,KY,41501,
Appalachian Beauty School,609A Central Avenue,South Williamson,KY,41503,
Big Sandy Community and Technical College,One Bert Combs Dr,Prestonsburg,KY,41653,
Regency School of Hair Design,567 North Lake Drive,Prestonsburg,KY,41653,
Appalachian Regional Healthcare,102 Medical Center Drive,Hazard,KY,41701,
Kentucky River Community Care,115 Rockwood Ln,Hazard,KY,41701,
Frontier Nursing University,195 School Street,Hyden,KY,41749,
Fort Wayne School of Radiography,700 Broadway,Fort Wayne,IN,41802,
Alice Lloyd College,100 Purpose Rd,Pippa Passes,KY,41844,
Jenny Lea Academy of Cosmetology,74  Parkway Plaza Loop,Whitesburg,KY,41858,
Daymar College - Paducah,509 South 30th Street,Paducah,KY,42001,
PJ's College of Cosmetology - Bowling Green,1901 Russellville Road,Bowling Green,KY,42101,
Lindsey Institute of Cosmetology,1059 Shive Lane,Bowling Green,KY,42103,
PJ's College of Cosmetology,920 Happy Valley Road,Glasgow,KY,42141,
Western Kentucky Psychology Internship Consortium,2400 Russellvile Road,Hopkinsville,KY,42240,
Kentucky Wesleyan College,3000 Frederica St,Owensboro,KY,42301,
Mr. Jim's College of Cosmetology,2855 West Parrish Ave,Owensboro,KY,42301,
Daymar College - Owensboro,3361 Buckland Square,Owensboro,KY,42301,
Owensboro Community and Technical College,4800 New Hartford Rd,Owensboro,KY,42303,
Pat Wilsons Beauty College,326 North Main Street,Henderson,KY,42420,
Earle C. Clements Job Corps Academy,2302 Highway 60 E,Morganfield,KY,42437,
Trend Setters Academy of Beauty Culture-Elizabethtown,622 B Westport Rd,Elizabethtown,KY,42701,
Methodist Theological School in Ohio,3081 Columbus Pike,Delaware,OH,43015,
Dale Carnegie Training of Greater Cincinnati,4485 Aspen Pine Boulevard,Dublin,OH,43016,
Dale Carnegie Training of Central Ohio,4885 Aspen Pine Boulevard,Dublin,OH,43016,
Kenyon College,106 College-Park Street,Gambier,OH,43022,
Posh Beauty Academy,5405 Roberts Road,Hilliard,OH,43026,
Knox County Career Center,306 Martinsburg Rd,Mount Vernon,OH,43050,
Knox Technical Center,308 Martinsburg Road,Mount Vernon,OH,43050,
Tolles Career and Technical Center,7877 US Hwy 42 S,Plain City,OH,43064,
Otterbein University,1 South Grove Street,Westerville,OH,43081,
